"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
41,"USC00462920",1970-02-10,2,2,34,27
42,"USC00462920",1970-02-11,0,2,31,25
43,"USC00462920",1970-02-12,0,1,28,21
44,"USC00462920",1970-02-13,0,2,27,13
45,"USC00462920",1970-02-14,1.5,3,27,11
46,"USC00462920",1970-02-15,3,1,44,27
47,"USC00462920",1970-02-16,0,1,32,21
48,"USC00462920",1970-02-17,0,0,47,22
49,"USC00462920",1970-02-18,0,0,64,30
50,"USC00462920",1970-02-19,0,0,50,24
51,"USC00462920",1970-02-20,0.5,0,26,15
52,"USC00462920",1970-02-21,0,0,33,13
53,"USC00462920",1970-02-22,0,0,59,29
54,"USC00462920",1970-02-23,0,0,46,26
55,"USC00462920",1970-02-24,0,0,55,24
56,"USC00462920",1970-02-25,0,0,43,8
57,"USC00462920",1970-02-26,0,0,33,2
58,"USC00462920",1970-02-27,0,0,49,26
59,"USC00462920",1970-02-28,0,0,45,22
60,"USC00462920",1970-03-01,0,0,55,24
61,"USC00462920",1970-03-02,0,0,52,42
62,"USC00462920",1970-03-03,0,0,61,46
63,"USC00462920",1970-03-04,0,0,53,49
64,"USC00462920",1970-03-05,0,0,51,30
65,"USC00462920",1970-03-06,0,0,45,24
66,"USC00462920",1970-03-07,0,0,51,28
67,"USC00462920",1970-03-08,0,0,50,33
68,"USC00462920",1970-03-09,0,0,33,26
69,"USC00462920",1970-03-10,0,0,32,21
70,"USC00462920",1970-03-11,0,0,47,26
71,"USC00462920",1970-03-12,0,0,36,29
72,"USC00462920",1970-03-13,1.5,1,33,27
73,"USC00462920",1970-03-14,2.5,1,30,19
74,"USC00462920",1970-03-15,1,1,32,19
75,"USC00462920",1970-03-16,0,0,30,13
76,"USC00462920",1970-03-17,0,0,44,15
77,"USC00462920",1970-03-18,0,0,47,32
78,"USC00462920",1970-03-19,0,0,48,38
79,"USC00462920",1970-03-20,0,0,53,39
80,"USC00462920",1970-03-21,0,0,42,34
81,"USC00462920",1970-03-22,0,0,37,33
82,"USC00462920",1970-03-23,0,0,39,32
83,"USC00462920",1970-03-24,0,0,40,33
84,"USC00462920",1970-03-25,0,0,50,29
85,"USC00462920",1970-03-26,0,0,62,34
86,"USC00462920",1970-03-27,0,0,45,29
87,"USC00462920",1970-03-28,0,0,58,30
88,"USC00462920",1970-03-29,11,7,35,23
89,"USC00462920",1970-03-30,0,2,53,15
90,"USC00462920",1970-03-31,0,0,45,34
91,"USC00462920",1970-04-01,0,0,65,33
92,"USC00462920",1970-04-02,0,0,63,33
93,"USC00462920",1970-04-03,0,0,55,28
94,"USC00462920",1970-04-04,0,0,43,31
95,"USC00462920",1970-04-05,0,0,52,20
96,"USC00462920",1970-04-06,0,0,58,37
97,"USC00462920",1970-04-07,0,0,45,33
98,"USC00462920",1970-04-08,0,0,72,28
99,"USC00462920",1970-04-09,0,0,67,46
100,"USC00462920",1970-04-10,0,0,58,31
101,"USC00462920",1970-04-11,0,0,55,26
102,"USC00462920",1970-04-12,0,0,65,37
103,"USC00462920",1970-04-13,0,0,70,46
104,"USC00462920",1970-04-14,0,0,50,40
105,"USC00462920",1970-04-15,0,0,67,39
106,"USC00462920",1970-04-16,0,0,72,36
107,"USC00462920",1970-04-17,0,0,77,50
108,"USC00462920",1970-04-18,0,0,64,41
109,"USC00462920",1970-04-19,0,0,62,44
110,"USC00462920",1970-04-20,0,0,72,55
111,"USC00462920",1970-04-21,0,0,68,51
112,"USC00462920",1970-04-22,0,0,73,42
113,"USC00462920",1970-04-23,0,0,69,58
114,"USC00462920",1970-04-24,0,0,66,46
115,"USC00462920",1970-04-25,0,0,71,45
116,"USC00462920",1970-04-26,0,0,77,51
117,"USC00462920",1970-04-27,0,0,81,51
118,"USC00462920",1970-04-28,0,0,78,59
119,"USC00462920",1970-04-29,0,0,82,60
120,"USC00462920",1970-04-30,0,0,89,60
121,"USC00462920",1970-05-01,0,0,89,63
122,"USC00462920",1970-05-02,0,0,74,47
123,"USC00462920",1970-05-03,0,0,57,45
124,"USC00462920",1970-05-04,0,0,65,40
125,"USC00462920",1970-05-05,0,0,75,44
126,"USC00462920",1970-05-06,0,0,53,35
127,"USC00462920",1970-05-07,0,0,61,28
128,"USC00462920",1970-05-08,0,0,82,49
129,"USC00462920",1970-05-09,0,0,86,60
130,"USC00462920",1970-05-10,0,0,83,60
131,"USC00462920",1970-05-11,0,0,82,60
132,"USC00462920",1970-05-12,0,0,79,61
133,"USC00462920",1970-05-13,0,0,82,59
134,"USC00462920",1970-05-14,0,0,76,61
135,"USC00462920",1970-05-15,0,0,86,58
136,"USC00462920",1970-05-16,0,0,73,56
137,"USC00462920",1970-05-17,0,0,58,46
138,"USC00462920",1970-05-18,0,0,70,37
139,"USC00462920",1970-05-19,0,0,81,46
140,"USC00462920",1970-05-20,0,0,84,60
141,"USC00462920",1970-05-21,0,0,89,59
142,"USC00462920",1970-05-22,0,0,89,60
143,"USC00462920",1970-05-23,0,0,87,61
144,"USC00462920",1970-05-24,0,0,79,60
145,"USC00462920",1970-05-25,0,0,86,60
146,"USC00462920",1970-05-26,0,0,76,59
147,"USC00462920",1970-05-27,0,0,63,46
148,"USC00462920",1970-05-28,0,0,78,43
149,"USC00462920",1970-05-29,0,0,83,54
150,"USC00462920",1970-05-30,0,0,81,54
151,"USC00462920",1970-05-31,0,0,83,56
152,"USC00462920",1970-06-01,0,0,85,61
153,"USC00462920",1970-06-02,0,0,87,65
154,"USC00462920",1970-06-03,0,0,81,65
155,"USC00462920",1970-06-04,0,0,78,61
156,"USC00462920",1970-06-05,0,0,83,59
157,"USC00462920",1970-06-06,0,0,73,55
158,"USC00462920",1970-06-07,0,0,72,43
159,"USC00462920",1970-06-08,0,0,88,56
160,"USC00462920",1970-06-09,0,0,87,60
161,"USC00462920",1970-06-10,0,0,88,57
162,"USC00462920",1970-06-11,0,0,89,60
163,"USC00462920",1970-06-12,0,0,86,61
164,"USC00462920",1970-06-13,0,0,84,60
165,"USC00462920",1970-06-14,0,0,75,62
166,"USC00462920",1970-06-15,0,0,69,57
167,"USC00462920",1970-06-16,0,0,82,64
168,"USC00462920",1970-06-17,0,0,86,66
169,"USC00462920",1970-06-18,0,0,86,65
170,"USC00462920",1970-06-19,0,0,80,62
171,"USC00462920",1970-06-20,0,0,76,52
172,"USC00462920",1970-06-21,0,0,82,55
173,"USC00462920",1970-06-22,0,0,76,58
174,"USC00462920",1970-06-23,0,0,81,52
175,"USC00462920",1970-06-24,0,0,83,56
176,"USC00462920",1970-06-25,0,0,84,62
177,"USC00462920",1970-06-26,0,0,83,60
178,"USC00462920",1970-06-27,0,0,67,56
179,"USC00462920",1970-06-28,0,0,76,48
180,"USC00462920",1970-06-29,0,0,81,53
181,"USC00462920",1970-06-30,0,0,89,69
182,"USC00462920",1970-07-01,0,0,93,69
183,"USC00462920",1970-07-02,0,0,92,70
184,"USC00462920",1970-07-03,0,0,89,66
185,"USC00462920",1970-07-04,0,0,82,65
186,"USC00462920",1970-07-05,0,0,69,56
187,"USC00462920",1970-07-06,0,0,80,56
188,"USC00462920",1970-07-07,0,0,82,53
189,"USC00462920",1970-07-08,0,0,84,59
190,"USC00462920",1970-07-09,0,0,69,61
191,"USC00462920",1970-07-10,0,0,75,61
192,"USC00462920",1970-07-11,0,0,75,63
193,"USC00462920",1970-07-12,0,0,80,59
194,"USC00462920",1970-07-13,0,0,86,59
195,"USC00462920",1970-07-14,0,0,89,63
196,"USC00462920",1970-07-15,0,0,88,64
197,"USC00462920",1970-07-16,0,0,75,65
198,"USC00462920",1970-07-17,0,0,83,53
199,"USC00462920",1970-07-18,0,0,85,58
200,"USC00462920",1970-07-19,0,0,89,61
201,"USC00462920",1970-07-20,0,0,78,59
202,"USC00462920",1970-07-21,0,0,71,52
203,"USC00462920",1970-07-22,0,0,77,58
204,"USC00462920",1970-07-23,0,0,82,62
205,"USC00462920",1970-07-24,0,0,88,64
206,"USC00462920",1970-07-25,0,0,88,69
207,"USC00462920",1970-07-26,0,0,89,64
208,"USC00462920",1970-07-27,0,0,88,67
209,"USC00462920",1970-07-28,0,0,90,67
210,"USC00462920",1970-07-29,0,0,90,65
211,"USC00462920",1970-07-30,0,0,79,66
212,"USC00462920",1970-07-31,0,0,86,69
213,"USC00462920",1970-08-01,0,0,86,70
214,"USC00462920",1970-08-02,0,0,84,66
215,"USC00462920",1970-08-03,0,0,83,60
216,"USC00462920",1970-08-04,0,0,77,58
217,"USC00462920",1970-08-05,0,0,80,56
218,"USC00462920",1970-08-06,0,0,83,55
219,"USC00462920",1970-08-07,0,0,85,58
220,"USC00462920",1970-08-08,0,0,89,60
221,"USC00462920",1970-08-09,0,0,77,65
222,"USC00462920",1970-08-10,0,0,80,60
223,"USC00462920",1970-08-11,0,0,85,55
224,"USC00462920",1970-08-12,0,0,87,60
225,"USC00462920",1970-08-13,0,0,87,63
226,"USC00462920",1970-08-14,0,0,87,64
227,"USC00462920",1970-08-15,0,0,89,60
228,"USC00462920",1970-08-16,0,0,90,63
229,"USC00462920",1970-08-17,0,0,81,65
230,"USC00462920",1970-08-18,0,0,85,58
231,"USC00462920",1970-08-19,0,0,88,67
232,"USC00462920",1970-08-20,0,0,85,69
233,"USC00462920",1970-08-21,0,0,80,61
234,"USC00462920",1970-08-22,0,0,87,56
235,"USC00462920",1970-08-23,0,0,79,66
236,"USC00462920",1970-08-24,0,0,76,58
237,"USC00462920",1970-08-25,0,0,79,54
238,"USC00462920",1970-08-26,0,0,82,54
239,"USC00462920",1970-08-27,0,0,86,56
240,"USC00462920",1970-08-28,0,0,86,60
241,"USC00462920",1970-08-29,0,0,84,61
242,"USC00462920",1970-08-30,0,0,86,63
243,"USC00462920",1970-08-31,0,0,81,62
244,"USC00462920",1970-09-01,0,0,76,53
245,"USC00462920",1970-09-02,0,0,81,46
246,"USC00462920",1970-09-03,0,0,86,55
247,"USC00462920",1970-09-04,0,0,86,67
248,"USC00462920",1970-09-05,0,0,84,65
249,"USC00462920",1970-09-06,0,0,79,54
250,"USC00462920",1970-09-07,0,0,83,53
251,"USC00462920",1970-09-08,0,0,86,59
252,"USC00462920",1970-09-09,0,0,84,68
253,"USC00462920",1970-09-10,0,0,78,61
254,"USC00462920",1970-09-11,0,0,72,53
255,"USC00462920",1970-09-12,0,0,80,50
256,"USC00462920",1970-09-13,0,0,84,57
257,"USC00462920",1970-09-14,0,0,85,63
258,"USC00462920",1970-09-15,0,0,87,63
259,"USC00462920",1970-09-16,0,0,89,66
260,"USC00462920",1970-09-17,0,0,90,65
261,"USC00462920",1970-09-18,0,0,73,63
262,"USC00462920",1970-09-19,0,0,75,55
263,"USC00462920",1970-09-20,0,0,85,51
264,"USC00462920",1970-09-21,0,0,85,58
265,"USC00462920",1970-09-22,0,0,89,67
266,"USC00462920",1970-09-23,0,0,90,68
267,"USC00462920",1970-09-24,0,0,90,66
268,"USC00462920",1970-09-25,0,0,85,64
269,"USC00462920",1970-09-26,0,0,88,65
270,"USC00462920",1970-09-27,0,0,65,50
271,"USC00462920",1970-09-28,0,0,58,46
272,"USC00462920",1970-09-29,0,0,61,41
273,"USC00462920",1970-09-30,0,0,71,47
274,"USC00462920",1970-10-01,0,0,69,43
275,"USC00462920",1970-10-02,0,0,76,45
276,"USC00462920",1970-10-03,0,0,69,48
277,"USC00462920",1970-10-04,0,0,62,38
278,"USC00462920",1970-10-05,0,0,72,38
279,"USC00462920",1970-10-06,0,0,79,46
280,"USC00462920",1970-10-07,0,0,80,48
281,"USC00462920",1970-10-08,0,0,81,54
282,"USC00462920",1970-10-09,0,0,78,59
283,"USC00462920",1970-10-10,0,0,73,59
284,"USC00462920",1970-10-11,0,0,75,59
285,"USC00462920",1970-10-12,0,0,80,58
286,"USC00462920",1970-10-13,0,0,80,62
287,"USC00462920",1970-10-14,0,0,75,61
288,"USC00462920",1970-10-15,0,0,67,46
289,"USC00462920",1970-10-16,0,0,52,35
290,"USC00462920",1970-10-17,0,0,55,30
291,"USC00462920",1970-10-18,0,0,63,35
292,"USC00462920",1970-10-19,0,0,68,33
293,"USC00462920",1970-10-20,0,0,63,45
294,"USC00462920",1970-10-21,0,0,57,51
295,"USC00462920",1970-10-22,0,0,62,49
296,"USC00462920",1970-10-23,0,0,62,45
297,"USC00462920",1970-10-24,0,0,70,42
298,"USC00462920",1970-10-25,0,0,71,47
299,"USC00462920",1970-10-26,0,0,71,47
300,"USC00462920",1970-10-27,0,0,64,46
301,"USC00462920",1970-10-28,0,0,60,41
302,"USC00462920",1970-10-29,0,0,58,46
303,"USC00462920",1970-10-30,0,0,60,51
304,"USC00462920",1970-10-31,0,0,57,52
305,"USC00462920",1970-11-01,0,0,63,49
306,"USC00462920",1970-11-02,0,0,71,50
307,"USC00462920",1970-11-03,0,0,51,38
308,"USC00462920",1970-11-04,0,0,43,37
309,"USC00462920",1970-11-05,0,0,47,40
310,"USC00462920",1970-11-06,0,0,57,40
311,"USC00462920",1970-11-07,0,0,65,42
312,"USC00462920",1970-11-08,0,0,66,34
313,"USC00462920",1970-11-09,0,0,68,47
314,"USC00462920",1970-11-10,0,0,62,53
315,"USC00462920",1970-11-11,0,0,62,50
316,"USC00462920",1970-11-12,0,0,59,51
317,"USC00462920",1970-11-13,0,0,52,46
318,"USC00462920",1970-11-14,0,0,56,44
319,"USC00462920",1970-11-15,0,0,48,32
320,"USC00462920",1970-11-16,0,0,33,27
321,"USC00462920",1970-11-17,0,0,44,29
322,"USC00462920",1970-11-18,0,0,52,30
323,"USC00462920",1970-11-19,0,0,55,41
324,"USC00462920",1970-11-20,0,0,57,39
325,"USC00462920",1970-11-21,0,0,48,33
326,"USC00462920",1970-11-22,0,0,63,32
327,"USC00462920",1970-11-23,0,0,39,13
328,"USC00462920",1970-11-24,0,0,25,12
329,"USC00462920",1970-11-25,0.5,1,29,11
330,"USC00462920",1970-11-26,0,0,52,26
331,"USC00462920",1970-11-27,0,0,56,52
332,"USC00462920",1970-11-28,0,0,58,51
333,"USC00462920",1970-11-29,0,0,60,49
334,"USC00462920",1970-11-30,0,0,60,41
335,"USC00462920",1970-12-01,0,0,67,39
336,"USC00462920",1970-12-02,0,0,64,39
337,"USC00462920",1970-12-03,0,0,65,33
338,"USC00462920",1970-12-04,0,0,64,31
339,"USC00462920",1970-12-05,0,0,42,29
340,"USC00462920",1970-12-06,0.5,1,35,19
341,"USC00462920",1970-12-07,0,0,31,19
342,"USC00462920",1970-12-08,0,0,48,19
343,"USC00462920",1970-12-09,0,0,51,39
344,"USC00462920",1970-12-10,0,0,50,36
345,"USC00462920",1970-12-11,0,0,56,34
346,"USC00462920",1970-12-12,0,0,57,39
347,"USC00462920",1970-12-13,0,0,41,30
348,"USC00462920",1970-12-14,0,0,40,30
349,"USC00462920",1970-12-15,0,0,41,22
350,"USC00462920",1970-12-16,0,0,43,29
351,"USC00462920",1970-12-17,0,0,42,32
352,"USC00462920",1970-12-18,0,0,43,32
353,"USC00462920",1970-12-19,0,0,58,38
354,"USC00462920",1970-12-20,0,0,42,29
355,"USC00462920",1970-12-21,0,0,36,27
356,"USC00462920",1970-12-22,0,0,58,34
357,"USC00462920",1970-12-23,0,0,56,34
358,"USC00462920",1970-12-24,0,0,41,21
359,"USC00462920",1970-12-25,0.5,1,39,18
360,"USC00462920",1970-12-26,2,2,25,14
361,"USC00462920",1970-12-27,1,1,27,19
362,"USC00462920",1970-12-28,0,1,26,15
363,"USC00462920",1970-12-29,0,1,28,16
364,"USC00462920",1970-12-30,0,1,28,15
365,"USC00462920",1970-12-31,6.5,7,32,20
366,"USC00462920",1971-01-01,2.5,8,30,22
367,"USC00462920",1971-01-02,0,6,35,15
368,"USC00462920",1971-01-03,0,3,42,14
369,"USC00462920",1971-01-04,0,0,52,41
370,"USC00462920",1971-01-05,0,0,47,26
371,"USC00462920",1971-01-06,0,0,29,15
372,"USC00462920",1971-01-07,0,0,23,9
373,"USC00462920",1971-01-08,0,0,26,5
374,"USC00462920",1971-01-09,0,0,32,19
375,"USC00462920",1971-01-10,0,0,45,27
376,"USC00462920",1971-01-11,0,0,48,26
377,"USC00462920",1971-01-12,0,0,42,29
378,"USC00462920",1971-01-13,0,0,49,27
379,"USC00462920",1971-01-14,0,0,59,33
380,"USC00462920",1971-01-15,0,0,35,19
381,"USC00462920",1971-01-16,0,0,26,15
382,"USC00462920",1971-01-17,1.5,2,26,17
383,"USC00462920",1971-01-18,0,1,18,11
384,"USC00462920",1971-01-19,0,1,16,7
385,"USC00462920",1971-01-20,0,1,24,8
386,"USC00462920",1971-01-21,0,0,42,16
387,"USC00462920",1971-01-22,0,0,44,30
388,"USC00462920",1971-01-23,0,0,40,25
389,"USC00462920",1971-01-24,0,0,39,24
390,"USC00462920",1971-01-25,0,0,50,33
391,"USC00462920",1971-01-26,0,0,48,12
392,"USC00462920",1971-01-27,1,1,14,6
393,"USC00462920",1971-01-28,1.5,1,19,8
394,"USC00462920",1971-01-29,3,3,44,6
395,"USC00462920",1971-01-30,1.5,5,47,15
396,"USC00462920",1971-01-31,0,5,17,0
397,"USC00462920",1971-02-01,0,4,12,0
398,"USC00462920",1971-02-02,0,4,16,-4
399,"USC00462920",1971-02-03,0,3,34,6
400,"USC00462920",1971-02-04,0,0,44,25
401,"USC00462920",1971-02-05,0,0,58,32
402,"USC00462920",1971-02-06,0,0,42,26
403,"USC00462920",1971-02-07,0,0,36,26
404,"USC00462920",1971-02-08,2,2,37,22
405,"USC00462920",1971-02-09,1,3,22,8
406,"USC00462920",1971-02-10,0,2,24,4
407,"USC00462920",1971-02-11,0,0,46,15
408,"USC00462920",1971-02-12,0,0,60,39
409,"USC00462920",1971-02-13,6,6,48,14
410,"USC00462920",1971-02-14,1,7,26,6
411,"USC00462920",1971-02-15,0,4,31,18
412,"USC00462920",1971-02-16,0,4,38,20
413,"USC00462920",1971-02-17,0,2,47,19
414,"USC00462920",1971-02-18,0,0,57,32
415,"USC00462920",1971-02-19,0,0,67,36
416,"USC00462920",1971-02-20,0,0,59,42
417,"USC00462920",1971-02-21,0,0,46,37
418,"USC00462920",1971-02-22,0,0,63,36
419,"USC00462920",1971-02-23,0,0,48,30
420,"USC00462920",1971-02-24,0,0,35,30
421,"USC00462920",1971-02-25,0,0,58,29
422,"USC00462920",1971-02-26,0,0,62,38
423,"USC00462920",1971-02-27,0,0,61,45
424,"USC00462920",1971-02-28,0,0,55,36
425,"USC00462920",1971-03-01,0,0,60,31
426,"USC00462920",1971-03-02,0,0,54,35
427,"USC00462920",1971-03-03,7,7,35,22
428,"USC00462920",1971-03-04,1,8,27,15
429,"USC00462920",1971-03-05,0,6,41,19
430,"USC00462920",1971-03-06,0,3,50,30
431,"USC00462920",1971-03-07,0,0,51,22
432,"USC00462920",1971-03-08,0,0,28,19
433,"USC00462920",1971-03-09,0,0,41,13
434,"USC00462920",1971-03-10,0,0,49,26
435,"USC00462920",1971-03-11,0,0,39,31
436,"USC00462920",1971-03-12,0,0,65,30
437,"USC00462920",1971-03-13,0,0,63,41
438,"USC00462920",1971-03-14,0,0,78,31
439,"USC00462920",1971-03-15,0,0,72,47
440,"USC00462920",1971-03-16,0,0,54,29
441,"USC00462920",1971-03-17,0,0,38,25
442,"USC00462920",1971-03-18,0,0,48,19
443,"USC00462920",1971-03-19,0,0,49,33
444,"USC00462920",1971-03-20,0,0,34,28
445,"USC00462920",1971-03-21,0,0,48,25
446,"USC00462920",1971-03-22,1,1,49,30
447,"USC00462920",1971-03-23,0,0,30,21
448,"USC00462920",1971-03-24,0,0,33,20
449,"USC00462920",1971-03-25,0,0,40,15
450,"USC00462920",1971-03-26,0,0,43,27
451,"USC00462920",1971-03-27,0,0,53,20
452,"USC00462920",1971-03-28,0,0,69,39
453,"USC00462920",1971-03-29,0,0,55,33
454,"USC00462920",1971-03-30,0,0,46,28
455,"USC00462920",1971-03-31,0,0,60,20
456,"USC00462920",1971-04-01,0,0,74,43
457,"USC00462920",1971-04-02,0,0,55,35
458,"USC00462920",1971-04-03,0,0,60,32
459,"USC00462920",1971-04-04,0,0,58,29
460,"USC00462920",1971-04-05,0,0,62,29
461,"USC00462920",1971-04-06,0,0,44,32
462,"USC00462920",1971-04-07,0,0,55,28
463,"USC00462920",1971-04-08,0,0,65,30
464,"USC00462920",1971-04-09,0,0,75,41
465,"USC00462920",1971-04-10,0,0,58,37
466,"USC00462920",1971-04-11,0,0,70,29
467,"USC00462920",1971-04-12,0,0,80,33
468,"USC00462920",1971-04-13,0,0,84,42
469,"USC00462920",1971-04-14,0,0,52,34
470,"USC00462920",1971-04-15,0,0,57,27
471,"USC00462920",1971-04-16,0,0,67,36
472,"USC00462920",1971-04-17,0,0,60,38
473,"USC00462920",1971-04-18,0,0,68,46
474,"USC00462920",1971-04-19,0,0,76,38
475,"USC00462920",1971-04-20,0,0,78,40
476,"USC00462920",1971-04-21,0,0,73,38
477,"USC00462920",1971-04-22,0,0,49,37
478,"USC00462920",1971-04-23,0,0,63,35
479,"USC00462920",1971-04-24,0,0,59,35
480,"USC00462920",1971-04-25,0,0,66,36
481,"USC00462920",1971-04-26,0,0,67,37
482,"USC00462920",1971-04-27,0,0,61,27
483,"USC00462920",1971-04-28,0,0,73,46
484,"USC00462920",1971-04-29,0,0,52,40
485,"USC00462920",1971-04-30,0,0,58,41
486,"USC00462920",1971-05-01,0,0,62,32
487,"USC00462920",1971-05-02,0,0,52,42
488,"USC00462920",1971-05-03,0,0,48,38
489,"USC00462920",1971-05-04,0,0,63,32
490,"USC00462920",1971-05-05,0,0,72,48
491,"USC00462920",1971-05-06,0,0,67,52
492,"USC00462920",1971-05-07,0,0,68,51
493,"USC00462920",1971-05-08,0,0,63,55
494,"USC00462920",1971-05-09,0,0,72,41
495,"USC00462920",1971-05-10,0,0,74,45
496,"USC00462920",1971-05-11,0,0,82,45
497,"USC00462920",1971-05-12,0,0,68,46
498,"USC00462920",1971-05-13,0,0,48,41
499,"USC00462920",1971-05-14,0,0,75,36
500,"USC00462920",1971-05-15,0,0,77,35
501,"USC00462920",1971-05-16,0,0,76,52
502,"USC00462920",1971-05-17,0,0,78,51
503,"USC00462920",1971-05-18,0,0,88,49
504,"USC00462920",1971-05-19,0,0,88,54
505,"USC00462920",1971-05-20,0,0,83,62
506,"USC00462920",1971-05-21,0,0,73,53
507,"USC00462920",1971-05-22,0,0,68,44
508,"USC00462920",1971-05-23,0,0,76,38
509,"USC00462920",1971-05-24,0,0,82,56
510,"USC00462920",1971-05-25,0,0,72,60
511,"USC00462920",1971-05-26,0,0,67,52
512,"USC00462920",1971-05-27,0,0,65,47
513,"USC00462920",1971-05-28,0,0,67,37
514,"USC00462920",1971-05-29,0,0,58,45
515,"USC00462920",1971-05-30,0,0,75,51
516,"USC00462920",1971-05-31,0,0,82,46
517,"USC00462920",1971-06-01,0,0,84,51
518,"USC00462920",1971-06-02,0,0,70,63
519,"USC00462920",1971-06-03,0,0,83,61
520,"USC00462920",1971-06-04,0,0,86,60
521,"USC00462920",1971-06-05,0,0,80,58
522,"USC00462920",1971-06-06,0,0,87,61
523,"USC00462920",1971-06-07,0,0,86,59
524,"USC00462920",1971-06-08,0,0,86,62
525,"USC00462920",1971-06-09,0,0,71,55
526,"USC00462920",1971-06-10,0,0,83,51
527,"USC00462920",1971-06-11,0,0,86,56
528,"USC00462920",1971-06-12,0,0,72,65
529,"USC00462920",1971-06-13,0,0,81,64
530,"USC00462920",1971-06-14,0,0,82,64
531,"USC00462920",1971-06-15,0,0,77,60
532,"USC00462920",1971-06-16,0,0,78,57
533,"USC00462920",1971-06-17,0,0,82,53
534,"USC00462920",1971-06-18,0,0,85,60
535,"USC00462920",1971-06-19,0,0,88,64
536,"USC00462920",1971-06-20,0,0,89,69
537,"USC00462920",1971-06-21,0,0,83,66
538,"USC00462920",1971-06-22,0,0,80,62
539,"USC00462920",1971-06-23,0,0,85,57
540,"USC00462920",1971-06-24,0,0,88,57
541,"USC00462920",1971-06-25,0,0,90,61
542,"USC00462920",1971-06-26,0,0,86,66
543,"USC00462920",1971-06-27,0,0,89,62
544,"USC00462920",1971-06-28,0,0,94,67
545,"USC00462920",1971-06-29,0,0,91,65
546,"USC00462920",1971-06-30,0,0,91,68
547,"USC00462920",1971-07-01,0,0,84,69
548,"USC00462920",1971-07-02,0,0,83,65
549,"USC00462920",1971-07-03,0,0,86,55
550,"USC00462920",1971-07-04,0,0,88,58
551,"USC00462920",1971-07-05,0,0,87,59
552,"USC00462920",1971-07-06,0,0,82,66
553,"USC00462920",1971-07-07,0,0,89,62
554,"USC00462920",1971-07-08,0,0,90,59
555,"USC00462920",1971-07-09,0,0,85,67
556,"USC00462920",1971-07-10,0,0,80,66
557,"USC00462920",1971-07-11,0,0,76,51
558,"USC00462920",1971-07-12,0,0,83,53
559,"USC00462920",1971-07-13,0,0,85,60
560,"USC00462920",1971-07-14,0,0,81,65
561,"USC00462920",1971-07-15,0,0,84,55
562,"USC00462920",1971-07-16,0,0,83,61
563,"USC00462920",1971-07-17,0,0,85,60
564,"USC00462920",1971-07-18,0,0,77,60
565,"USC00462920",1971-07-19,0,0,74,63
566,"USC00462920",1971-07-20,0,0,76,60
567,"USC00462920",1971-07-21,0,0,82,52
568,"USC00462920",1971-07-22,0,0,85,57
569,"USC00462920",1971-07-23,0,0,88,61
570,"USC00462920",1971-07-24,0,0,76,66
571,"USC00462920",1971-07-25,0,0,79,67
572,"USC00462920",1971-07-26,0,0,82,63
573,"USC00462920",1971-07-27,0,0,79,59
574,"USC00462920",1971-07-28,0,0,84,51
575,"USC00462920",1971-07-29,0,0,73,63
576,"USC00462920",1971-07-30,0,0,75,59
577,"USC00462920",1971-07-31,0,0,78,61
578,"USC00462920",1971-08-01,0,0,77,61
