"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
110,"USW00094823",1970-04-20,0,0,68,49
111,"USW00094823",1970-04-21,0,0,61,46
112,"USW00094823",1970-04-22,0,0,68,40
113,"USW00094823",1970-04-23,0,0,74,59
114,"USW00094823",1970-04-24,0,0,70,45
115,"USW00094823",1970-04-25,0,0,72,44
116,"USW00094823",1970-04-26,0,0,76,50
117,"USW00094823",1970-04-27,0,0,78,53
118,"USW00094823",1970-04-28,0,0,77,56
119,"USW00094823",1970-04-29,0,0,79,62
120,"USW00094823",1970-04-30,0,0,87,63
121,"USW00094823",1970-05-01,0,0,86,66
122,"USW00094823",1970-05-02,0,0,71,48
123,"USW00094823",1970-05-03,0,0,60,43
124,"USW00094823",1970-05-04,0,0,71,39
125,"USW00094823",1970-05-05,0,0,72,40
126,"USW00094823",1970-05-06,0,0,51,34
127,"USW00094823",1970-05-07,0,0,62,26
128,"USW00094823",1970-05-08,0,0,81,47
129,"USW00094823",1970-05-09,0,0,84,62
130,"USW00094823",1970-05-10,0,0,82,58
131,"USW00094823",1970-05-11,0,0,80,57
132,"USW00094823",1970-05-12,0,0,78,61
133,"USW00094823",1970-05-13,0,0,77,60
134,"USW00094823",1970-05-14,0,0,72,57
135,"USW00094823",1970-05-15,0,0,84,61
136,"USW00094823",1970-05-16,0,0,74,53
137,"USW00094823",1970-05-17,0,0,58,43
138,"USW00094823",1970-05-18,0,0,70,39
139,"USW00094823",1970-05-19,0,0,82,48
140,"USW00094823",1970-05-20,0,0,83,63
141,"USW00094823",1970-05-21,0,0,86,55
142,"USW00094823",1970-05-22,0,0,87,64
143,"USW00094823",1970-05-23,0,0,84,62
144,"USW00094823",1970-05-24,0,0,82,59
145,"USW00094823",1970-05-25,0,0,85,62
146,"USW00094823",1970-05-26,0,0,75,51
147,"USW00094823",1970-05-27,0,0,61,42
148,"USW00094823",1970-05-28,0,0,73,45
149,"USW00094823",1970-05-29,0,0,80,54
150,"USW00094823",1970-05-30,0,0,78,52
151,"USW00094823",1970-05-31,0,0,82,57
152,"USW00094823",1970-06-01,0,0,83,63
153,"USW00094823",1970-06-02,0,0,83,65
154,"USW00094823",1970-06-03,0,0,76,57
155,"USW00094823",1970-06-04,0,0,70,57
156,"USW00094823",1970-06-05,0,0,79,61
157,"USW00094823",1970-06-06,0,0,70,50
158,"USW00094823",1970-06-07,0,0,71,45
159,"USW00094823",1970-06-08,0,0,87,60
160,"USW00094823",1970-06-09,0,0,85,60
161,"USW00094823",1970-06-10,0,0,87,58
162,"USW00094823",1970-06-11,0,0,86,59
163,"USW00094823",1970-06-12,0,0,86,64
164,"USW00094823",1970-06-13,0,0,81,61
165,"USW00094823",1970-06-14,0,0,74,56
166,"USW00094823",1970-06-15,0,0,74,60
167,"USW00094823",1970-06-16,0,0,82,65
168,"USW00094823",1970-06-17,0,0,84,66
169,"USW00094823",1970-06-18,0,0,86,65
170,"USW00094823",1970-06-19,0,0,73,56
171,"USW00094823",1970-06-20,0,0,70,48
172,"USW00094823",1970-06-21,0,0,70,52
173,"USW00094823",1970-06-22,0,0,74,52
174,"USW00094823",1970-06-23,0,0,78,52
175,"USW00094823",1970-06-24,0,0,81,56
176,"USW00094823",1970-06-25,0,0,72,59
177,"USW00094823",1970-06-26,0,0,80,59
178,"USW00094823",1970-06-27,0,0,70,55
179,"USW00094823",1970-06-28,0,0,74,48
180,"USW00094823",1970-06-29,0,0,79,58
181,"USW00094823",1970-06-30,0,0,89,68
182,"USW00094823",1970-07-01,0,0,91,66
183,"USW00094823",1970-07-02,0,0,90,72
184,"USW00094823",1970-07-03,0,0,84,68
185,"USW00094823",1970-07-04,0,0,83,62
186,"USW00094823",1970-07-05,0,0,71,56
187,"USW00094823",1970-07-06,0,0,79,55
188,"USW00094823",1970-07-07,0,0,79,58
189,"USW00094823",1970-07-08,0,0,82,58
190,"USW00094823",1970-07-09,0,0,76,60
191,"USW00094823",1970-07-10,0,0,73,60
192,"USW00094823",1970-07-11,0,0,78,57
193,"USW00094823",1970-07-12,0,0,82,62
194,"USW00094823",1970-07-13,0,0,83,60
195,"USW00094823",1970-07-14,0,0,85,65
196,"USW00094823",1970-07-15,0,0,88,68
197,"USW00094823",1970-07-16,0,0,75,59
198,"USW00094823",1970-07-17,0,0,82,52
199,"USW00094823",1970-07-18,0,0,85,62
200,"USW00094823",1970-07-19,0,0,83,60
201,"USW00094823",1970-07-20,0,0,73,56
202,"USW00094823",1970-07-21,0,0,72,51
203,"USW00094823",1970-07-22,0,0,75,53
204,"USW00094823",1970-07-23,0,0,78,61
205,"USW00094823",1970-07-24,0,0,87,65
206,"USW00094823",1970-07-25,0,0,85,65
207,"USW00094823",1970-07-26,0,0,85,66
208,"USW00094823",1970-07-27,0,0,85,65
209,"USW00094823",1970-07-28,0,0,86,70
210,"USW00094823",1970-07-29,0,0,85,66
211,"USW00094823",1970-07-30,0,0,77,66
212,"USW00094823",1970-07-31,0,0,85,69
213,"USW00094823",1970-08-01,0,0,86,70
214,"USW00094823",1970-08-02,0,0,80,61
215,"USW00094823",1970-08-03,0,0,81,63
216,"USW00094823",1970-08-04,0,0,74,53
217,"USW00094823",1970-08-05,0,0,77,53
218,"USW00094823",1970-08-06,0,0,79,58
219,"USW00094823",1970-08-07,0,0,80,60
220,"USW00094823",1970-08-08,0,0,83,62
221,"USW00094823",1970-08-09,0,0,80,66
222,"USW00094823",1970-08-10,0,0,81,62
223,"USW00094823",1970-08-11,0,0,83,57
224,"USW00094823",1970-08-12,0,0,86,63
225,"USW00094823",1970-08-13,0,0,85,60
226,"USW00094823",1970-08-14,0,0,86,62
227,"USW00094823",1970-08-15,0,0,86,64
228,"USW00094823",1970-08-16,0,0,88,66
229,"USW00094823",1970-08-17,0,0,84,62
230,"USW00094823",1970-08-18,0,0,84,54
231,"USW00094823",1970-08-19,0,0,88,65
232,"USW00094823",1970-08-20,0,0,83,65
233,"USW00094823",1970-08-21,0,0,77,60
234,"USW00094823",1970-08-22,0,0,85,54
235,"USW00094823",1970-08-23,0,0,79,60
236,"USW00094823",1970-08-24,0,0,78,56
237,"USW00094823",1970-08-25,0,0,79,52
238,"USW00094823",1970-08-26,0,0,82,55
239,"USW00094823",1970-08-27,0,0,87,63
240,"USW00094823",1970-08-28,0,0,87,66
241,"USW00094823",1970-08-29,0,0,87,65
242,"USW00094823",1970-08-30,0,0,86,65
243,"USW00094823",1970-08-31,0,0,77,58
244,"USW00094823",1970-09-01,0,0,72,47
245,"USW00094823",1970-09-02,0,0,76,46
246,"USW00094823",1970-09-03,0,0,84,58
247,"USW00094823",1970-09-04,0,0,85,64
248,"USW00094823",1970-09-05,0,0,80,61
249,"USW00094823",1970-09-06,0,0,75,49
250,"USW00094823",1970-09-07,0,0,81,57
251,"USW00094823",1970-09-08,0,0,83,59
252,"USW00094823",1970-09-09,0,0,82,67
253,"USW00094823",1970-09-10,0,0,81,60
254,"USW00094823",1970-09-11,0,0,71,50
255,"USW00094823",1970-09-12,0,0,77,49
256,"USW00094823",1970-09-13,0,0,83,58
257,"USW00094823",1970-09-14,0,0,80,61
258,"USW00094823",1970-09-15,0,0,88,69
259,"USW00094823",1970-09-16,0,0,87,60
260,"USW00094823",1970-09-17,0,0,86,55
261,"USW00094823",1970-09-18,0,0,76,58
262,"USW00094823",1970-09-19,0,0,74,51
263,"USW00094823",1970-09-20,0,0,84,47
264,"USW00094823",1970-09-21,0,0,87,68
265,"USW00094823",1970-09-22,0,0,89,72
266,"USW00094823",1970-09-23,0,0,88,67
267,"USW00094823",1970-09-24,0,0,89,67
268,"USW00094823",1970-09-25,0,0,78,65
269,"USW00094823",1970-09-26,0,0,84,61
270,"USW00094823",1970-09-27,0,0,62,46
271,"USW00094823",1970-09-28,0,0,58,45
272,"USW00094823",1970-09-29,0,0,58,38
273,"USW00094823",1970-09-30,0,0,67,46
274,"USW00094823",1970-10-01,0,0,61,44
275,"USW00094823",1970-10-02,0,0,73,44
276,"USW00094823",1970-10-03,0,0,64,42
277,"USW00094823",1970-10-04,0,0,59,34
278,"USW00094823",1970-10-05,0,0,69,38
279,"USW00094823",1970-10-06,0,0,77,49
280,"USW00094823",1970-10-07,0,0,78,49
281,"USW00094823",1970-10-08,0,0,80,55
282,"USW00094823",1970-10-09,0,0,78,59
283,"USW00094823",1970-10-10,0,0,65,55
284,"USW00094823",1970-10-11,0,0,72,53
285,"USW00094823",1970-10-12,0,0,75,57
286,"USW00094823",1970-10-13,0,0,73,62
287,"USW00094823",1970-10-14,0,0,68,58
288,"USW00094823",1970-10-15,0,0,60,46
289,"USW00094823",1970-10-16,0,0,47,32
290,"USW00094823",1970-10-17,0,0,51,31
291,"USW00094823",1970-10-18,0,0,60,35
292,"USW00094823",1970-10-19,0,0,62,34
293,"USW00094823",1970-10-20,0,0,61,43
294,"USW00094823",1970-10-21,0,0,56,50
295,"USW00094823",1970-10-22,0,0,60,51
296,"USW00094823",1970-10-23,0,0,63,49
297,"USW00094823",1970-10-24,0,0,60,42
298,"USW00094823",1970-10-25,0,0,64,43
299,"USW00094823",1970-10-26,0,0,66,39
300,"USW00094823",1970-10-27,0,0,58,43
301,"USW00094823",1970-10-28,0,0,53,39
302,"USW00094823",1970-10-29,0,0,54,44
303,"USW00094823",1970-10-30,0,0,56,47
304,"USW00094823",1970-10-31,0,0,58,52
305,"USW00094823",1970-11-01,0,0,58,52
306,"USW00094823",1970-11-02,0,0,62,51
307,"USW00094823",1970-11-03,0,0,53,39
308,"USW00094823",1970-11-04,0,0,45,39
309,"USW00094823",1970-11-05,0,0,44,39
310,"USW00094823",1970-11-06,0,0,52,41
311,"USW00094823",1970-11-07,0,0,58,41
312,"USW00094823",1970-11-08,0,0,59,31
313,"USW00094823",1970-11-09,0,0,61,46
314,"USW00094823",1970-11-10,0,0,52,50
315,"USW00094823",1970-11-11,0,0,56,49
316,"USW00094823",1970-11-12,0,0,53,49
317,"USW00094823",1970-11-13,0,0,51,44
318,"USW00094823",1970-11-14,0,0,46,42
319,"USW00094823",1970-11-15,0,0,46,35
320,"USW00094823",1970-11-16,0,0,35,29
321,"USW00094823",1970-11-17,0,0,38,26
322,"USW00094823",1970-11-18,0,0,47,31
323,"USW00094823",1970-11-19,0,0,47,35
324,"USW00094823",1970-11-20,0,0,53,38
325,"USW00094823",1970-11-21,0,0,44,32
326,"USW00094823",1970-11-22,0,0,54,34
327,"USW00094823",1970-11-23,0,0,34,13
328,"USW00094823",1970-11-24,0.1,0,22,12
329,"USW00094823",1970-11-25,0,0,23,11
330,"USW00094823",1970-11-26,0,0,42,23
331,"USW00094823",1970-11-27,0,0,51,41
332,"USW00094823",1970-11-28,0,0,52,42
333,"USW00094823",1970-11-29,0,0,54,42
334,"USW00094823",1970-11-30,0,0,49,35
335,"USW00094823",1970-12-01,0,0,61,35
336,"USW00094823",1970-12-02,0,0,57,38
337,"USW00094823",1970-12-03,0,0,58,31
338,"USW00094823",1970-12-04,0.2,0,57,28
339,"USW00094823",1970-12-05,0.8,0,34,27
340,"USW00094823",1970-12-06,0.1,0,27,17
341,"USW00094823",1970-12-07,0.2,0,26,18
342,"USW00094823",1970-12-08,0,0,41,18
343,"USW00094823",1970-12-09,0,0,47,35
344,"USW00094823",1970-12-10,0,0,43,30
345,"USW00094823",1970-12-11,0,0,52,35
346,"USW00094823",1970-12-12,0,0,49,37
347,"USW00094823",1970-12-13,0.5,0,37,31
348,"USW00094823",1970-12-14,0.2,0,37,29
349,"USW00094823",1970-12-15,0,0,32,19
350,"USW00094823",1970-12-16,0,0,37,25
351,"USW00094823",1970-12-17,0,0,38,34
352,"USW00094823",1970-12-18,0,0,34,30
353,"USW00094823",1970-12-19,0,0,55,33
354,"USW00094823",1970-12-20,0,0,37,23
355,"USW00094823",1970-12-21,1.8,0,31,22
356,"USW00094823",1970-12-22,0,1,45,30
357,"USW00094823",1970-12-23,0,0,51,32
358,"USW00094823",1970-12-24,0,0,34,19
359,"USW00094823",1970-12-25,1.4,0,30,17
360,"USW00094823",1970-12-26,0.5,2,24,14
361,"USW00094823",1970-12-27,2.5,2,25,17
362,"USW00094823",1970-12-28,0,3,21,15
363,"USW00094823",1970-12-29,0.2,2,25,17
364,"USW00094823",1970-12-30,0,2,25,18
365,"USW00094823",1970-12-31,1.7,2,27,19
366,"USW00094823",1971-01-01,1.1,4,32,21
367,"USW00094823",1971-01-02,0,3,35,17
368,"USW00094823",1971-01-03,0,2,38,16
369,"USW00094823",1971-01-04,0,2,55,35
370,"USW00094823",1971-01-05,0,0,37,21
371,"USW00094823",1971-01-06,0,0,23,13
372,"USW00094823",1971-01-07,0,0,17,7
373,"USW00094823",1971-01-08,0,0,19,6
374,"USW00094823",1971-01-09,0.2,0,30,17
375,"USW00094823",1971-01-10,0,0,40,24
376,"USW00094823",1971-01-11,0,0,41,25
377,"USW00094823",1971-01-12,0,0,36,21
378,"USW00094823",1971-01-13,0,0,34,18
379,"USW00094823",1971-01-14,0,0,49,33
380,"USW00094823",1971-01-15,1.5,0,34,20
381,"USW00094823",1971-01-16,1,3,20,15
382,"USW00094823",1971-01-17,1,3,23,11
383,"USW00094823",1971-01-18,0.1,3,18,0
384,"USW00094823",1971-01-19,0.4,2,12,-2
385,"USW00094823",1971-01-20,0.9,2,20,8
386,"USW00094823",1971-01-21,0.4,3,39,11
387,"USW00094823",1971-01-22,0,2,41,29
388,"USW00094823",1971-01-23,0,0,40,24
389,"USW00094823",1971-01-24,0,0,38,24
390,"USW00094823",1971-01-25,0,0,37,34
391,"USW00094823",1971-01-26,2.1,0,44,13
392,"USW00094823",1971-01-27,0.2,1,13,9
393,"USW00094823",1971-01-28,0.3,1,12,9
394,"USW00094823",1971-01-29,1.9,1,43,9
395,"USW00094823",1971-01-30,0.8,0,45,8
396,"USW00094823",1971-01-31,0.2,1,8,-3
397,"USW00094823",1971-02-01,0.1,1,4,-4
398,"USW00094823",1971-02-02,0,1,10,-6
399,"USW00094823",1971-02-03,0,1,29,7
400,"USW00094823",1971-02-04,0,0,35,23
401,"USW00094823",1971-02-05,0,0,53,32
402,"USW00094823",1971-02-06,0,0,37,28
403,"USW00094823",1971-02-07,0.9,0,33,25
404,"USW00094823",1971-02-08,6.6,1,33,22
405,"USW00094823",1971-02-09,2.6,10,22,3
406,"USW00094823",1971-02-10,0,9,18,3
407,"USW00094823",1971-02-11,0,6,42,10
408,"USW00094823",1971-02-12,0,3,43,38
409,"USW00094823",1971-02-13,7.6,0,38,14
410,"USW00094823",1971-02-14,0.5,8,20,7
411,"USW00094823",1971-02-15,0.3,5,27,19
412,"USW00094823",1971-02-16,0,5,29,22
413,"USW00094823",1971-02-17,0,3,40,22
414,"USW00094823",1971-02-18,0,1,49,32
415,"USW00094823",1971-02-19,0,0,55,39
416,"USW00094823",1971-02-20,0,0,55,38
417,"USW00094823",1971-02-21,0,0,38,34
418,"USW00094823",1971-02-22,0,0,47,34
419,"USW00094823",1971-02-23,0.8,0,45,30
420,"USW00094823",1971-02-24,1.2,1,33,31
421,"USW00094823",1971-02-25,0,1,50,31
422,"USW00094823",1971-02-26,0,0,62,41
423,"USW00094823",1971-02-27,0,0,56,42
424,"USW00094823",1971-02-28,0,0,48,36
425,"USW00094823",1971-03-01,0,0,50,28
426,"USW00094823",1971-03-02,0.3,0,35,29
427,"USW00094823",1971-03-03,7.6,1,29,19
428,"USW00094823",1971-03-04,2,10,28,16
429,"USW00094823",1971-03-05,0,8,40,20
430,"USW00094823",1971-03-06,0,4,45,31
431,"USW00094823",1971-03-07,0.3,1,46,24
432,"USW00094823",1971-03-08,1.8,3,24,19
433,"USW00094823",1971-03-09,0,1,33,15
434,"USW00094823",1971-03-10,0.1,0,46,23
435,"USW00094823",1971-03-11,0.4,0,35,31
436,"USW00094823",1971-03-12,0.2,1,44,27
437,"USW00094823",1971-03-13,0,0,51,37
438,"USW00094823",1971-03-14,0,0,71,29
439,"USW00094823",1971-03-15,0,0,68,45
440,"USW00094823",1971-03-16,0.4,0,46,29
441,"USW00094823",1971-03-17,0.4,1,32,24
442,"USW00094823",1971-03-18,0,0,41,18
443,"USW00094823",1971-03-19,0.2,0,45,33
444,"USW00094823",1971-03-20,1.1,1,33,29
445,"USW00094823",1971-03-21,0,1,42,28
446,"USW00094823",1971-03-22,0.6,0,41,29
447,"USW00094823",1971-03-23,0.9,1,29,23
448,"USW00094823",1971-03-24,0.3,0,31,21
449,"USW00094823",1971-03-25,0,0,35,14
450,"USW00094823",1971-03-26,0,0,44,26
451,"USW00094823",1971-03-27,0,0,50,23
452,"USW00094823",1971-03-28,0,0,62,38
453,"USW00094823",1971-03-29,0.1,0,46,31
454,"USW00094823",1971-03-30,0.1,0,40,27
455,"USW00094823",1971-03-31,0,0,54,20
456,"USW00094823",1971-04-01,0,0,65,41
457,"USW00094823",1971-04-02,0,0,53,34
458,"USW00094823",1971-04-03,0,0,51,30
459,"USW00094823",1971-04-04,0,0,44,24
460,"USW00094823",1971-04-05,0.2,0,46,27
461,"USW00094823",1971-04-06,0,0,44,33
462,"USW00094823",1971-04-07,0,0,53,27
463,"USW00094823",1971-04-08,0,0,59,25
464,"USW00094823",1971-04-09,0,0,75,35
465,"USW00094823",1971-04-10,0,0,54,35
466,"USW00094823",1971-04-11,0,0,68,27
467,"USW00094823",1971-04-12,0,0,79,37
468,"USW00094823",1971-04-13,0,0,79,38
469,"USW00094823",1971-04-14,0,0,48,31
470,"USW00094823",1971-04-15,0,0,53,25
471,"USW00094823",1971-04-16,0,0,65,35
472,"USW00094823",1971-04-17,0,0,52,38
473,"USW00094823",1971-04-18,0,0,66,41
474,"USW00094823",1971-04-19,0,0,71,42
475,"USW00094823",1971-04-20,0,0,72,41
476,"USW00094823",1971-04-21,0,0,57,36
477,"USW00094823",1971-04-22,0,0,48,33
478,"USW00094823",1971-04-23,0,0,59,28
479,"USW00094823",1971-04-24,0,0,48,35
480,"USW00094823",1971-04-25,0,0,59,37
481,"USW00094823",1971-04-26,0,0,48,34
482,"USW00094823",1971-04-27,0,0,54,24
483,"USW00094823",1971-04-28,0,0,65,47
484,"USW00094823",1971-04-29,0,0,47,41
485,"USW00094823",1971-04-30,0,0,55,42
486,"USW00094823",1971-05-01,0,0,61,31
487,"USW00094823",1971-05-02,0,0,49,42
488,"USW00094823",1971-05-03,0,0,48,35
489,"USW00094823",1971-05-04,0,0,61,30
490,"USW00094823",1971-05-05,0,0,69,47
491,"USW00094823",1971-05-06,0,0,60,51
492,"USW00094823",1971-05-07,0,0,68,43
493,"USW00094823",1971-05-08,0,0,63,46
494,"USW00094823",1971-05-09,0,0,70,41
495,"USW00094823",1971-05-10,0,0,71,42
496,"USW00094823",1971-05-11,0,0,77,47
497,"USW00094823",1971-05-12,0,0,66,46
498,"USW00094823",1971-05-13,0,0,54,41
499,"USW00094823",1971-05-14,0,0,70,39
500,"USW00094823",1971-05-15,0,0,75,45
501,"USW00094823",1971-05-16,0,0,75,54
502,"USW00094823",1971-05-17,0,0,75,47
503,"USW00094823",1971-05-18,0,0,84,51
504,"USW00094823",1971-05-19,0,0,84,63
505,"USW00094823",1971-05-20,0,0,73,59
506,"USW00094823",1971-05-21,0,0,70,51
507,"USW00094823",1971-05-22,0,0,65,42
508,"USW00094823",1971-05-23,0,0,70,37
509,"USW00094823",1971-05-24,0,0,78,50
510,"USW00094823",1971-05-25,0,0,71,54
511,"USW00094823",1971-05-26,0,0,54,48
512,"USW00094823",1971-05-27,0,0,57,43
513,"USW00094823",1971-05-28,0,0,64,35
514,"USW00094823",1971-05-29,0,0,67,45
515,"USW00094823",1971-05-30,0,0,78,48
516,"USW00094823",1971-05-31,0,0,81,49
517,"USW00094823",1971-06-01,0,0,80,53
518,"USW00094823",1971-06-02,0,0,69,63
519,"USW00094823",1971-06-03,0,0,79,64
520,"USW00094823",1971-06-04,0,0,86,59
521,"USW00094823",1971-06-05,0,0,88,56
522,"USW00094823",1971-06-06,0,0,87,61
523,"USW00094823",1971-06-07,0,0,83,60
524,"USW00094823",1971-06-08,0,0,82,55
525,"USW00094823",1971-06-09,0,0,71,53
526,"USW00094823",1971-06-10,0,0,78,49
527,"USW00094823",1971-06-11,0,0,83,51
528,"USW00094823",1971-06-12,0,0,74,64
529,"USW00094823",1971-06-13,0,0,81,66
530,"USW00094823",1971-06-14,0,0,80,62
531,"USW00094823",1971-06-15,0,0,74,58
532,"USW00094823",1971-06-16,0,0,72,56
533,"USW00094823",1971-06-17,0,0,75,52
534,"USW00094823",1971-06-18,0,0,83,57
535,"USW00094823",1971-06-19,0,0,86,65
536,"USW00094823",1971-06-20,0,0,87,64
537,"USW00094823",1971-06-21,0,0,82,63
538,"USW00094823",1971-06-22,0,0,81,60
539,"USW00094823",1971-06-23,0,0,83,57
540,"USW00094823",1971-06-24,0,0,87,58
541,"USW00094823",1971-06-25,0,0,88,64
542,"USW00094823",1971-06-26,0,0,81,69
543,"USW00094823",1971-06-27,0,0,90,62
544,"USW00094823",1971-06-28,0,0,96,73
545,"USW00094823",1971-06-29,0,0,94,69
546,"USW00094823",1971-06-30,0,0,89,68
547,"USW00094823",1971-07-01,0,0,83,66
548,"USW00094823",1971-07-02,0,0,80,62
549,"USW00094823",1971-07-03,0,0,82,52
550,"USW00094823",1971-07-04,0,0,87,55
551,"USW00094823",1971-07-05,0,0,87,62
552,"USW00094823",1971-07-06,0,0,85,64
553,"USW00094823",1971-07-07,0,0,88,57
554,"USW00094823",1971-07-08,0,0,89,62
555,"USW00094823",1971-07-09,0,0,83,68
556,"USW00094823",1971-07-10,0,0,86,65
557,"USW00094823",1971-07-11,0,0,72,60
558,"USW00094823",1971-07-12,0,0,78,58
559,"USW00094823",1971-07-13,0,0,83,58
560,"USW00094823",1971-07-14,0,0,79,60
561,"USW00094823",1971-07-15,0,0,81,54
562,"USW00094823",1971-07-16,0,0,81,59
563,"USW00094823",1971-07-17,0,0,79,58
564,"USW00094823",1971-07-18,0,0,78,49
565,"USW00094823",1971-07-19,0,0,80,64
566,"USW00094823",1971-07-20,0,0,74,61
567,"USW00094823",1971-07-21,0,0,79,54
568,"USW00094823",1971-07-22,0,0,81,57
569,"USW00094823",1971-07-23,0,0,85,61
570,"USW00094823",1971-07-24,0,0,70,67
571,"USW00094823",1971-07-25,0,0,82,65
572,"USW00094823",1971-07-26,0,0,82,67
