"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
1,"USC00365050",1983-02-01,NA,0,32,28
2,"USC00365050",1983-02-02,NA,NA,41,24
3,"USC00365050",1983-02-03,NA,NA,48,37
4,"USC00365050",1983-02-04,1,1,38,24
5,"USC00365050",1983-02-05,NA,1,24,5
6,"USC00365050",1983-02-06,NA,1,26,14
7,"USC00365050",1983-02-07,2,3,32,18
8,"USC00365050",1983-02-08,1,4,29,22
9,"USC00365050",1983-02-09,NA,4,26,13
10,"USC00365050",1983-02-10,NA,4,28,4
11,"USC00365050",1983-02-11,NA,3,28,7
12,"USC00365050",1983-02-12,NA,2,25,2
13,"USC00365050",1983-02-13,NA,2,28,0
14,"USC00365050",1983-02-14,NA,2,35,3
15,"USC00365050",1983-02-15,NA,2,44,13
16,"USC00365050",1983-02-16,NA,1,37,33
17,"USC00365050",1983-02-17,NA,0,43,33
18,"USC00365050",1983-02-18,NA,0,37,32
19,"USC00365050",1983-02-19,NA,NA,42,29
20,"USC00365050",1983-02-20,NA,NA,50,32
21,"USC00365050",1983-02-21,NA,NA,57,32
22,"USC00365050",1983-02-22,NA,NA,57,33
23,"USC00365050",1983-02-23,NA,NA,60,34
24,"USC00365050",1983-02-24,NA,NA,37,29
25,"USC00365050",1983-02-25,0,0,40,24
26,"USC00365050",1983-02-26,NA,0,29,20
27,"USC00365050",1983-02-27,NA,NA,31,17
28,"USC00365050",1983-02-28,NA,NA,46,23
29,"USC00365050",1983-03-01,0,0,56,27
30,"USC00365050",1983-03-02,0,0,52,23
31,"USC00365050",1983-03-03,0,0,50,24
32,"USC00365050",1983-03-04,0,0,56,24
33,"USC00365050",1983-03-05,0,0,66,46
34,"USC00365050",1983-03-06,0,0,74,43
35,"USC00365050",1983-03-07,0,0,57,41
36,"USC00365050",1983-03-08,0,0,70,38
37,"USC00365050",1983-03-09,0,0,64,32
38,"USC00365050",1983-03-10,1,1,48,32
39,"USC00365050",1983-03-11,5.5,6,35,31
40,"USC00365050",1983-03-12,0,4,33,28
41,"USC00365050",1983-03-13,0,2,34,28
42,"USC00365050",1983-03-14,0,0,45,19
43,"USC00365050",1983-03-15,0,0,45,37
44,"USC00365050",1983-03-16,0,0,41,26
45,"USC00365050",1983-03-17,0,0,55,29
46,"USC00365050",1983-03-18,0,0,54,29
47,"USC00365050",1983-03-19,0,0,53,30
48,"USC00365050",1983-03-20,0,0,47,33
49,"USC00365050",1983-03-21,0,0,43,29
50,"USC00365050",1983-03-22,2,2,44,18
51,"USC00365050",1983-03-23,NA,2,24,18
52,"USC00365050",1983-03-24,0,1,27,19
53,"USC00365050",1983-03-25,0,0,32,11
54,"USC00365050",1983-03-26,0,0,37,11
55,"USC00365050",1983-03-27,0,0,49,18
56,"USC00365050",1983-03-28,0,0,44,33
57,"USC00365050",1983-03-29,0,0,47,27
58,"USC00365050",1983-03-30,0,0,35,19
59,"USC00365050",1983-03-31,0,0,40,22
60,"USC00365050",1983-04-01,0,0,50,25
61,"USC00365050",1983-04-02,0,0,55,15
62,"USC00365050",1983-04-03,0,0,53,36
63,"USC00365050",1983-04-04,0,0,45,39
64,"USC00365050",1983-04-05,0,0,42,36
65,"USC00365050",1983-04-06,0,0,50,38
66,"USC00365050",1983-04-07,0,0,53,41
67,"USC00365050",1983-04-08,0,0,63,37
68,"USC00365050",1983-04-09,0,0,46,37
69,"USC00365050",1983-04-10,0,0,52,44
70,"USC00365050",1983-04-11,0,0,55,39
71,"USC00365050",1983-04-12,0,0,47,38
72,"USC00365050",1983-04-13,0,0,51,35
73,"USC00365050",1983-04-14,0,0,60,44
74,"USC00365050",1983-04-15,0,0,62,40
75,"USC00365050",1983-04-16,0,0,44,34
76,"USC00365050",1983-04-17,0,0,44,29
77,"USC00365050",1983-04-18,1,1,38,28
78,"USC00365050",1983-04-19,1,2,34,25
79,"USC00365050",1983-04-20,0,0,38,29
80,"USC00365050",1983-04-21,0,0,41,32
81,"USC00365050",1983-04-22,0,0,54,35
82,"USC00365050",1983-04-23,0,0,59,38
83,"USC00365050",1983-04-24,0,0,64,42
84,"USC00365050",1983-04-25,0,0,46,33
85,"USC00365050",1983-04-26,0,0,47,29
86,"USC00365050",1983-04-27,0,0,69,34
87,"USC00365050",1983-04-28,0,0,77,48
88,"USC00365050",1983-04-29,0,0,77,40
89,"USC00365050",1983-04-30,0,0,63,39
90,"USC00365050",1983-05-01,0,0,63,48
91,"USC00365050",1983-05-02,0,0,64,48
92,"USC00365050",1983-05-03,0,0,71,53
93,"USC00365050",1983-05-04,0,0,59,39
94,"USC00365050",1983-05-05,0,0,61,39
95,"USC00365050",1983-05-06,0,0,51,35
96,"USC00365050",1983-05-07,0,0,66,34
97,"USC00365050",1983-05-08,0,0,78,47
98,"USC00365050",1983-05-09,0,0,52,30
99,"USC00365050",1983-05-10,0,0,45,26
100,"USC00365050",1983-05-11,0,0,58,31
101,"USC00365050",1983-05-12,0,0,67,37
102,"USC00365050",1983-05-13,0,0,76,43
103,"USC00365050",1983-05-14,0,0,78,48
104,"USC00365050",1983-05-15,0,0,73,48
105,"USC00365050",1983-05-16,0,0,48,39
106,"USC00365050",1983-05-17,0,0,54,36
107,"USC00365050",1983-05-18,0,0,56,33
108,"USC00365050",1983-05-19,0,0,67,38
109,"USC00365050",1983-05-20,0,0,60,45
110,"USC00365050",1983-05-21,0,0,68,48
111,"USC00365050",1983-05-22,0,0,74,49
112,"USC00365050",1983-05-23,0,0,68,57
113,"USC00365050",1983-05-24,0,0,70,46
114,"USC00365050",1983-05-25,0,0,66,47
115,"USC00365050",1983-05-26,0,0,67,38
116,"USC00365050",1983-05-27,0,0,55,40
117,"USC00365050",1983-05-28,0,0,60,40
118,"USC00365050",1983-05-29,0,0,68,41
119,"USC00365050",1983-05-30,0,0,65,40
120,"USC00365050",1983-05-31,0,0,67,49
121,"USC00365050",1983-06-01,0,0,63,43
122,"USC00365050",1983-06-02,0,0,63,40
123,"USC00365050",1983-06-03,0,0,68,42
124,"USC00365050",1983-06-04,0,0,64,51
125,"USC00365050",1983-06-05,0,0,76,59
126,"USC00365050",1983-06-06,0,0,78,49
127,"USC00365050",1983-06-07,0,0,60,46
128,"USC00365050",1983-06-08,0,0,71,46
129,"USC00365050",1983-06-09,0,0,65,41
130,"USC00365050",1983-06-10,0,0,77,46
131,"USC00365050",1983-06-11,0,0,80,54
132,"USC00365050",1983-06-12,0,0,85,57
133,"USC00365050",1983-06-13,0,0,87,60
134,"USC00365050",1983-06-14,0,0,89,66
135,"USC00365050",1983-06-15,0,0,89,59
136,"USC00365050",1983-06-16,0,0,85,61
137,"USC00365050",1983-06-17,0,0,86,62
138,"USC00365050",1983-06-18,0,0,78,56
139,"USC00365050",1983-06-19,0,0,83,60
140,"USC00365050",1983-06-20,0,0,71,62
141,"USC00365050",1983-06-21,0,0,79,56
142,"USC00365050",1983-06-22,0,0,83,58
143,"USC00365050",1983-06-23,0,0,82,57
144,"USC00365050",1983-06-24,0,0,86,63
145,"USC00365050",1983-06-25,0,0,83,57
146,"USC00365050",1983-06-26,0,0,79,52
147,"USC00365050",1983-06-27,0,0,88,57
148,"USC00365050",1983-06-28,0,0,90,67
149,"USC00365050",1983-06-29,0,0,69,59
150,"USC00365050",1983-06-30,0,0,78,60
151,"USC00365050",1983-07-01,0,0,82,62
152,"USC00365050",1983-07-02,0,0,85,62
153,"USC00365050",1983-07-03,0,0,77,64
154,"USC00365050",1983-07-04,0,0,90,67
155,"USC00365050",1983-07-05,0,0,79,64
156,"USC00365050",1983-07-06,0,0,78,54
157,"USC00365050",1983-07-07,0,0,68,46
158,"USC00365050",1983-07-08,0,0,72,51
159,"USC00365050",1983-07-09,0,0,78,55
160,"USC00365050",1983-07-10,0,0,79,53
161,"USC00365050",1983-07-11,0,0,76,49
162,"USC00365050",1983-07-12,0,0,82,57
163,"USC00365050",1983-07-13,0,0,89,57
164,"USC00365050",1983-07-14,0,0,85,56
165,"USC00365050",1983-07-15,0,0,88,66
166,"USC00365050",1983-07-16,0,0,91,69
167,"USC00365050",1983-07-17,0,0,89,72
168,"USC00365050",1983-07-18,0,0,90,69
169,"USC00365050",1983-07-19,0,0,87,68
170,"USC00365050",1983-07-20,0,0,86,65
171,"USC00365050",1983-07-21,0,0,89,65
172,"USC00365050",1983-07-22,0,0,89,57
173,"USC00365050",1983-07-23,0,0,78,51
174,"USC00365050",1983-07-24,0,0,79,53
175,"USC00365050",1983-07-25,0,0,79,59
176,"USC00365050",1983-07-26,0,0,80,56
177,"USC00365050",1983-07-27,0,0,85,59
178,"USC00365050",1983-07-28,0,0,85,55
179,"USC00365050",1983-07-29,0,0,85,63
180,"USC00365050",1983-07-30,0,0,79,68
181,"USC00365050",1983-07-31,0,0,82,71
182,"USC00365050",1983-08-01,0,0,79,69
183,"USC00365050",1983-08-02,0,0,80,59
184,"USC00365050",1983-08-03,0,0,80,60
185,"USC00365050",1983-08-04,0,0,85,63
186,"USC00365050",1983-08-05,0,0,78,68
187,"USC00365050",1983-08-06,0,0,85,69
188,"USC00365050",1983-08-07,0,0,85,61
189,"USC00365050",1983-08-08,0,0,87,62
190,"USC00365050",1983-08-09,0,0,88,59
191,"USC00365050",1983-08-10,0,0,79,57
192,"USC00365050",1983-08-11,0,0,78,58
193,"USC00365050",1983-08-12,0,0,74,59
194,"USC00365050",1983-08-13,0,0,76,51
195,"USC00365050",1983-08-14,0,0,74,50
196,"USC00365050",1983-08-15,0,0,78,49
197,"USC00365050",1983-08-16,0,0,80,57
198,"USC00365050",1983-08-17,0,0,84,60
199,"USC00365050",1983-08-18,0,0,85,73
200,"USC00365050",1983-08-19,0,0,80,66
201,"USC00365050",1983-08-20,0,0,86,68
202,"USC00365050",1983-08-21,0,0,85,54
203,"USC00365050",1983-08-22,0,0,85,58
204,"USC00365050",1983-08-23,0,0,81,62
205,"USC00365050",1983-08-24,0,0,82,59
206,"USC00365050",1983-08-25,0,0,84,62
207,"USC00365050",1983-08-26,0,0,89,65
208,"USC00365050",1983-08-27,0,0,88,68
209,"USC00365050",1983-08-28,0,0,88,68
210,"USC00365050",1983-08-29,0,0,84,63
211,"USC00365050",1983-08-30,0,0,83,60
212,"USC00365050",1983-08-31,0,0,84,62
213,"USC00365050",1983-09-01,0,0,77,56
214,"USC00365050",1983-09-02,0,0,80,54
215,"USC00365050",1983-09-03,0,0,82,56
216,"USC00365050",1983-09-04,0,0,84,57
217,"USC00365050",1983-09-05,0,0,85,66
218,"USC00365050",1983-09-06,0,0,83,67
219,"USC00365050",1983-09-07,0,0,85,64
220,"USC00365050",1983-09-08,0,0,76,54
221,"USC00365050",1983-09-09,0,0,77,55
222,"USC00365050",1983-09-10,0,0,83,57
223,"USC00365050",1983-09-11,0,0,88,66
224,"USC00365050",1983-09-12,0,0,78,58
225,"USC00365050",1983-09-13,0,0,79,53
226,"USC00365050",1983-09-14,0,0,71,50
227,"USC00365050",1983-09-15,0,0,66,41
228,"USC00365050",1983-09-16,0,0,67,41
229,"USC00365050",1983-09-17,0,0,60,48
230,"USC00365050",1983-09-18,0,0,66,50
231,"USC00365050",1983-09-19,0,0,81,51
232,"USC00365050",1983-09-20,0,0,84,64
233,"USC00365050",1983-09-21,0,0,81,56
234,"USC00365050",1983-09-22,0,0,58,42
235,"USC00365050",1983-09-23,0,0,50,40
236,"USC00365050",1983-09-24,0,0,53,40
237,"USC00365050",1983-09-25,0,0,60,38
238,"USC00365050",1983-09-26,0,0,65,38
239,"USC00365050",1983-09-27,0,0,67,37
240,"USC00365050",1983-09-28,0,0,70,46
241,"USC00365050",1983-09-29,0,0,70,48
242,"USC00365050",1983-09-30,0,0,73,43
243,"USC00365050",1983-10-01,0,0,74,61
244,"USC00365050",1983-10-02,0,0,68,55
245,"USC00365050",1983-10-03,0,0,70,42
246,"USC00365050",1983-10-04,0,0,77,51
247,"USC00365050",1983-10-05,0,0,71,58
248,"USC00365050",1983-10-06,0,0,65,50
249,"USC00365050",1983-10-07,0,0,62,39
250,"USC00365050",1983-10-08,0,0,65,40
251,"USC00365050",1983-10-09,0,0,72,49
252,"USC00365050",1983-10-10,0,0,62,42
253,"USC00365050",1983-10-11,0,0,64,44
254,"USC00365050",1983-10-12,0,0,65,34
255,"USC00365050",1983-10-13,0,0,67,58
256,"USC00365050",1983-10-14,0,0,76,42
257,"USC00365050",1983-10-15,0,0,55,40
258,"USC00365050",1983-10-16,0,0,60,38
259,"USC00365050",1983-10-17,0,0,65,41
260,"USC00365050",1983-10-18,0,0,61,36
261,"USC00365050",1983-10-19,0,0,49,35
262,"USC00365050",1983-10-20,0,0,53,35
263,"USC00365050",1983-10-21,0,0,53,40
264,"USC00365050",1983-10-22,0,0,57,42
265,"USC00365050",1983-10-23,0,0,50,42
266,"USC00365050",1983-10-24,0,0,54,48
267,"USC00365050",1983-10-25,0,0,56,46
268,"USC00365050",1983-10-26,0,0,51,35
269,"USC00365050",1983-10-27,0,0,47,35
270,"USC00365050",1983-10-28,0,0,50,38
271,"USC00365050",1983-10-29,0,0,70,38
272,"USC00365050",1983-10-30,0,0,47,25
273,"USC00365050",1983-10-31,0,0,50,27
274,"USC00365050",1983-12-01,0,0,37,24
275,"USC00365050",1983-12-02,0,0,34,24
276,"USC00365050",1983-12-03,1,1,32,25
277,"USC00365050",1983-12-04,0,0,35,29
278,"USC00365050",1983-12-05,0,0,39,34
279,"USC00365050",1983-12-06,0,0,42,33
280,"USC00365050",1983-12-07,1,1,46,24
281,"USC00365050",1983-12-08,0,1,28,20
282,"USC00365050",1983-12-09,0,1,31,22
283,"USC00365050",1983-12-10,2,3,34,27
284,"USC00365050",1983-12-11,0,1,34,28
285,"USC00365050",1983-12-12,0,1,41,32
286,"USC00365050",1983-12-13,0,0,43,35
287,"USC00365050",1983-12-14,0,0,38,32
288,"USC00365050",1983-12-15,0,0,44,33
289,"USC00365050",1983-12-16,0.5,1,40,28
290,"USC00365050",1983-12-17,0.5,1,29,20
291,"USC00365050",1983-12-18,0,1,25,11
292,"USC00365050",1983-12-19,0.5,1,22,9
293,"USC00365050",1983-12-20,0.5,1,18,5
294,"USC00365050",1983-12-21,0,1,17,2
295,"USC00365050",1983-12-22,0,0,37,14
296,"USC00365050",1983-12-23,0,0,36,3
297,"USC00365050",1983-12-24,0,0,12,-4
298,"USC00365050",1983-12-25,0,0,-2,-14
299,"USC00365050",1983-12-26,0,0,2,-16
300,"USC00365050",1983-12-27,0,0,15,-9
301,"USC00365050",1983-12-28,0.5,1,26,10
302,"USC00365050",1983-12-29,2.5,3,37,15
303,"USC00365050",1983-12-30,0,3,15,-4
304,"USC00365050",1983-12-31,0,2,11,-3
305,"USC00365050",1984-01-01,0,2,23,-2
306,"USC00365050",1984-01-02,0,2,32,14
307,"USC00365050",1984-01-03,0,2,30,27
308,"USC00365050",1984-01-04,0,2,35,26
309,"USC00365050",1984-01-05,0,1,38,32
310,"USC00365050",1984-01-06,0,1,35,31
311,"USC00365050",1984-01-07,0,1,34,19
312,"USC00365050",1984-01-08,1,2,34,18
313,"USC00365050",1984-01-09,0,2,32,14
314,"USC00365050",1984-01-10,6,8,25,12
315,"USC00365050",1984-01-11,NA,8,22,-16
316,"USC00365050",1984-01-12,0,8,13,-14
317,"USC00365050",1984-01-13,0,8,19,-15
318,"USC00365050",1984-01-14,0,8,34,17
319,"USC00365050",1984-01-15,0,7,24,-4
320,"USC00365050",1984-01-16,0,7,16,-16
321,"USC00365050",1984-01-17,0,7,22,1
322,"USC00365050",1984-01-18,0,7,25,14
323,"USC00365050",1984-01-19,1,8,18,-2
324,"USC00365050",1984-01-20,0,8,11,-9
325,"USC00365050",1984-01-21,0,8,10,-21
326,"USC00365050",1984-01-22,0,8,3,-21
327,"USC00365050",1984-01-23,0,8,21,-6
328,"USC00365050",1984-01-24,0,5,38,-6
329,"USC00365050",1984-01-25,0,3,39,32
330,"USC00365050",1984-01-26,0,2,39,30
331,"USC00365050",1984-01-27,0,2,41,29
332,"USC00365050",1984-01-28,0,2,34,8
333,"USC00365050",1984-01-29,0.5,3,32,9
334,"USC00365050",1984-01-30,0.5,3,34,26
335,"USC00365050",1984-01-31,5,8,30,15
