"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
107,"USC00364432",1970-04-17,0,0,69,30
108,"USC00364432",1970-04-18,0,0,72,27
109,"USC00364432",1970-04-19,0,0,49,28
110,"USC00364432",1970-04-20,0,0,42,36
111,"USC00364432",1970-04-21,0,0,62,40
112,"USC00364432",1970-04-22,0,0,60,38
113,"USC00364432",1970-04-23,0,0,64,38
114,"USC00364432",1970-04-24,0,0,75,42
115,"USC00364432",1970-04-25,0,0,63,32
116,"USC00364432",1970-04-26,0,0,67,35
117,"USC00364432",1970-04-27,0,0,76,35
118,"USC00364432",1970-04-28,0,0,77,41
119,"USC00364432",1970-04-29,0,0,78,50
120,"USC00364432",1970-04-30,0,0,80,47
121,"USC00364432",1970-05-01,0,0,82,52
122,"USC00364432",1970-05-02,0,0,85,56
123,"USC00364432",1970-05-03,0,0,58,36
124,"USC00364432",1970-05-04,0,0,57,30
125,"USC00364432",1970-05-05,0,0,70,36
126,"USC00364432",1970-05-06,0,0,65,33
127,"USC00364432",1970-05-07,0,0,43,18
128,"USC00364432",1970-05-08,0,0,57,25
129,"USC00364432",1970-05-09,0,0,79,40
130,"USC00364432",1970-05-10,0,0,82,46
131,"USC00364432",1970-05-11,0,0,80,47
132,"USC00364432",1970-05-12,0,0,77,50
133,"USC00364432",1970-05-13,0,0,77,54
134,"USC00364432",1970-05-14,0,0,70,50
135,"USC00364432",1970-05-15,0,0,72,52
136,"USC00364432",1970-05-16,0,0,72,54
137,"USC00364432",1970-05-17,0,0,66,46
138,"USC00364432",1970-05-18,0,0,54,32
139,"USC00364432",1970-05-19,0,0,65,34
140,"USC00364432",1970-05-20,0,0,80,43
141,"USC00364432",1970-05-21,0,0,80,39
142,"USC00364432",1970-05-22,0,0,84,46
143,"USC00364432",1970-05-23,0,0,83,56
144,"USC00364432",1970-05-24,0,0,73,58
145,"USC00364432",1970-05-25,0,0,69,53
146,"USC00364432",1970-05-26,0,0,78,54
147,"USC00364432",1970-05-27,0,0,72,43
148,"USC00364432",1970-05-28,0,0,53,30
149,"USC00364432",1970-05-29,0,0,71,36
150,"USC00364432",1970-05-30,0,0,76,46
151,"USC00364432",1970-05-31,0,0,77,45
152,"USC00364432",1970-06-01,0,0,81,53
153,"USC00364432",1970-06-02,0,0,83,54
154,"USC00364432",1970-06-03,0,0,83,59
155,"USC00364432",1970-06-04,0,0,68,45
156,"USC00364432",1970-06-05,0,0,68,52
157,"USC00364432",1970-06-06,0,0,77,41
158,"USC00364432",1970-06-07,0,0,63,33
159,"USC00364432",1970-06-08,0,0,71,43
160,"USC00364432",1970-06-09,0,0,86,46
161,"USC00364432",1970-06-10,0,0,85,43
162,"USC00364432",1970-06-11,0,0,86,50
163,"USC00364432",1970-06-12,0,0,85,54
164,"USC00364432",1970-06-13,0,0,74,41
165,"USC00364432",1970-06-14,0,0,75,37
166,"USC00364432",1970-06-15,0,0,78,50
167,"USC00364432",1970-06-16,0,0,64,57
168,"USC00364432",1970-06-17,0,0,80,60
169,"USC00364432",1970-06-18,0,0,83,56
170,"USC00364432",1970-06-19,0,0,78,49
171,"USC00364432",1970-06-20,0,0,70,34
172,"USC00364432",1970-06-21,0,0,67,35
173,"USC00364432",1970-06-22,0,0,61,44
174,"USC00364432",1970-06-23,0,0,71,37
175,"USC00364432",1970-06-24,0,0,78,46
176,"USC00364432",1970-06-25,0,0,80,55
177,"USC00364432",1970-06-26,0,0,78,46
178,"USC00364432",1970-06-27,0,0,75,54
179,"USC00364432",1970-06-28,0,0,66,35
180,"USC00364432",1970-06-29,0,0,72,44
181,"USC00364432",1970-06-30,0,0,76,53
182,"USC00364432",1970-07-01,0,0,82,52
183,"USC00364432",1970-07-02,0,0,86,55
184,"USC00364432",1970-07-03,0,0,86,53
185,"USC00364432",1970-07-04,0,0,84,58
186,"USC00364432",1970-07-05,0,0,76,51
187,"USC00364432",1970-07-06,0,0,77,43
188,"USC00364432",1970-07-07,0,0,76,41
189,"USC00364432",1970-07-08,0,0,80,49
190,"USC00364432",1970-07-09,0,0,80,54
191,"USC00364432",1970-07-10,0,0,72,62
192,"USC00364432",1970-07-11,0,0,76,55
193,"USC00364432",1970-07-12,0,0,76,55
194,"USC00364432",1970-07-13,0,0,78,42
195,"USC00364432",1970-07-14,0,0,82,49
196,"USC00364432",1970-07-15,0,0,80,58
197,"USC00364432",1970-07-16,0,0,84,63
198,"USC00364432",1970-07-17,0,0,70,42
199,"USC00364432",1970-07-18,0,0,80,51
200,"USC00364432",1970-07-19,0,0,81,49
201,"USC00364432",1970-07-20,0,0,82,54
202,"USC00364432",1970-07-21,0,0,71,49
203,"USC00364432",1970-07-22,0,0,71,36
204,"USC00364432",1970-07-23,0,0,77,42
205,"USC00364432",1970-07-24,0,0,74,51
206,"USC00364432",1970-07-25,0,0,85,60
207,"USC00364432",1970-07-26,0,0,82,50
208,"USC00364432",1970-07-27,0,0,86,56
209,"USC00364432",1970-07-28,0,0,86,59
210,"USC00364432",1970-07-29,0,0,87,53
211,"USC00364432",1970-07-30,0,0,84,59
212,"USC00364432",1970-07-31,0,0,80,64
213,"USC00364432",1970-08-01,0,0,84,68
214,"USC00364432",1970-08-02,0,0,83,58
215,"USC00364432",1970-08-03,0,0,79,51
216,"USC00364432",1970-08-04,0,0,74,42
217,"USC00364432",1970-08-05,0,0,72,46
218,"USC00364432",1970-08-06,0,0,75,47
219,"USC00364432",1970-08-07,0,0,76,50
220,"USC00364432",1970-08-08,0,0,78,51
221,"USC00364432",1970-08-09,0,0,82,52
222,"USC00364432",1970-08-10,0,0,80,54
223,"USC00364432",1970-08-11,0,0,82,52
224,"USC00364432",1970-08-12,0,0,82,52
225,"USC00364432",1970-08-13,0,0,81,53
226,"USC00364432",1970-08-14,0,0,84,52
227,"USC00364432",1970-08-15,0,0,85,51
228,"USC00364432",1970-08-16,0,0,85,53
229,"USC00364432",1970-08-17,0,0,84,57
230,"USC00364432",1970-08-18,0,0,77,44
231,"USC00364432",1970-08-19,0,0,78,46
232,"USC00364432",1970-08-20,0,0,80,56
233,"USC00364432",1970-08-21,0,0,81,48
234,"USC00364432",1970-08-22,0,0,72,37
235,"USC00364432",1970-08-23,0,0,76,40
236,"USC00364432",1970-08-24,0,0,73,50
237,"USC00364432",1970-08-25,0,0,74,42
238,"USC00364432",1970-08-26,0,0,73,45
239,"USC00364432",1970-08-27,0,0,81,51
240,"USC00364432",1970-08-28,0,0,82,52
241,"USC00364432",1970-08-29,0,0,83,54
242,"USC00364432",1970-08-30,0,0,76,55
243,"USC00364432",1970-08-31,0,0,82,57
244,"USC00364432",1970-09-01,0,0,72,34
245,"USC00364432",1970-09-02,0,0,70,33
246,"USC00364432",1970-09-03,0,0,72,37
247,"USC00364432",1970-09-04,0,0,79,49
248,"USC00364432",1970-09-05,0,0,80,61
249,"USC00364432",1970-09-06,0,0,76,45
250,"USC00364432",1970-09-07,0,0,74,41
251,"USC00364432",1970-09-08,0,0,79,43
252,"USC00364432",1970-09-09,0,0,81,43
253,"USC00364432",1970-09-10,0,0,80,55
254,"USC00364432",1970-09-11,0,0,78,41
255,"USC00364432",1970-09-12,0,0,79,34
256,"USC00364432",1970-09-13,0,0,72,34
257,"USC00364432",1970-09-14,0,0,75,47
258,"USC00364432",1970-09-15,0,0,70,55
259,"USC00364432",1970-09-16,0,0,81,59
260,"USC00364432",1970-09-17,0,0,75,42
261,"USC00364432",1970-09-18,0,0,79,49
262,"USC00364432",1970-09-19,0,0,79,54
263,"USC00364432",1970-09-20,0,0,70,40
264,"USC00364432",1970-09-21,0,0,76,41
265,"USC00364432",1970-09-22,0,0,78,62
266,"USC00364432",1970-09-23,0,0,85,59
267,"USC00364432",1970-09-24,0,0,83,58
268,"USC00364432",1970-09-25,0,0,84,58
269,"USC00364432",1970-09-26,0,0,77,54
270,"USC00364432",1970-09-27,0,0,80,50
271,"USC00364432",1970-09-28,0,0,57,38
272,"USC00364432",1970-09-29,0,0,52,34
273,"USC00364432",1970-09-30,0,0,57,35
274,"USC00364432",1970-10-01,0,0,60,38
275,"USC00364432",1970-10-02,0,0,57,34
276,"USC00364432",1970-10-03,0,0,65,42
277,"USC00364432",1970-10-04,0,0,63,39
278,"USC00364432",1970-10-05,0,0,53,29
279,"USC00364432",1970-10-06,0,0,60,34
280,"USC00364432",1970-10-07,0,0,69,41
281,"USC00364432",1970-10-08,0,0,76,42
282,"USC00364432",1970-10-09,0,0,75,47
283,"USC00364432",1970-10-10,0,0,78,54
284,"USC00364432",1970-10-11,0,0,63,51
285,"USC00364432",1970-10-12,0,0,68,53
286,"USC00364432",1970-10-13,0,0,67,58
287,"USC00364432",1970-10-14,0,0,71,56
288,"USC00364432",1970-10-15,0,0,72,54
289,"USC00364432",1970-10-16,0,0,56,33
290,"USC00364432",1970-10-17,0,0,43,25
291,"USC00364432",1970-10-18,0,0,45,26
292,"USC00364432",1970-10-19,0,0,61,31
293,"USC00364432",1970-10-20,0,0,64,30
294,"USC00364432",1970-10-21,0,0,55,35
295,"USC00364432",1970-10-22,0,0,53,49
296,"USC00364432",1970-10-23,0,0,60,43
297,"USC00364432",1970-10-24,0,0,58,35
298,"USC00364432",1970-10-25,0,0,60,32
299,"USC00364432",1970-10-26,0,0,61,34
300,"USC00364432",1970-10-27,0,0,62,40
301,"USC00364432",1970-10-28,0,0,52,41
302,"USC00364432",1970-10-29,0,0,55,39
303,"USC00364432",1970-10-30,0,0,50,41
304,"USC00364432",1970-10-31,0,0,49,45
305,"USC00364432",1970-11-01,0,0,52,47
306,"USC00364432",1970-11-02,0,0,55,47
307,"USC00364432",1970-11-03,0,0,62,41
308,"USC00364432",1970-11-04,0,0,51,38
309,"USC00364432",1970-11-05,0,0,43,36
310,"USC00364432",1970-11-06,0,0,43,35
311,"USC00364432",1970-11-07,0,0,47,29
312,"USC00364432",1970-11-08,0,0,57,29
313,"USC00364432",1970-11-09,0,0,56,30
314,"USC00364432",1970-11-10,0,0,54,40
315,"USC00364432",1970-11-11,0,0,53,46
316,"USC00364432",1970-11-12,0,0,57,49
317,"USC00364432",1970-11-13,0,0,57,47
318,"USC00364432",1970-11-14,0,0,49,46
319,"USC00364432",1970-11-15,0,0,46,36
320,"USC00364432",1970-11-16,0,0,44,28
321,"USC00364432",1970-11-17,0,0,32,29
322,"USC00364432",1970-11-18,0,0,35,32
323,"USC00364432",1970-11-19,0,0,42,27
324,"USC00364432",1970-11-20,0,0,50,28
325,"USC00364432",1970-11-21,0,0,50,34
326,"USC00364432",1970-11-22,0,0,42,27
327,"USC00364432",1970-11-23,0,0,52,19
328,"USC00364432",1970-11-24,3.5,3,29,13
329,"USC00364432",1970-11-25,8,9,25,13
330,"USC00364432",1970-11-26,0,6,27,13
331,"USC00364432",1970-11-27,0,2,39,25
332,"USC00364432",1970-11-28,0,0,51,35
333,"USC00364432",1970-11-29,0,0,43,38
334,"USC00364432",1970-11-30,0,0,50,38
335,"USC00364432",1970-12-01,NA,0,45,25
336,"USC00364432",1970-12-02,NA,0,54,31
337,"USC00364432",1970-12-03,NA,0,57,24
338,"USC00364432",1970-12-04,NA,0,57,27
339,"USC00364432",1970-12-05,NA,0,39,23
340,"USC00364432",1970-12-06,NA,2,34,16
341,"USC00364432",1970-12-07,NA,6,25,16
342,"USC00364432",1970-12-08,NA,4,25,0
343,"USC00364432",1970-12-09,NA,1,41,19
344,"USC00364432",1970-12-10,NA,0,43,35
345,"USC00364432",1970-12-11,NA,0,38,31
346,"USC00364432",1970-12-12,NA,0,35,32
347,"USC00364432",1970-12-13,NA,0,36,32
348,"USC00364432",1970-12-14,NA,2,33,27
349,"USC00364432",1970-12-15,NA,4,34,24
350,"USC00364432",1970-12-16,NA,4,30,9
351,"USC00364432",1970-12-17,NA,7,34,24
352,"USC00364432",1970-12-18,NA,5,36,29
353,"USC00364432",1970-12-19,NA,5,36,26
354,"USC00364432",1970-12-20,NA,2,44,30
355,"USC00364432",1970-12-21,NA,2,33,25
356,"USC00364432",1970-12-22,NA,2,31,24
357,"USC00364432",1970-12-23,NA,2,38,29
358,"USC00364432",1970-12-24,NA,1,37,18
359,"USC00364432",1970-12-25,NA,2,23,17
360,"USC00364432",1970-12-26,NA,3,28,18
361,"USC00364432",1970-12-27,NA,5,24,11
362,"USC00364432",1970-12-28,NA,7,27,10
363,"USC00364432",1970-12-29,NA,9,24,17
364,"USC00364432",1970-12-30,NA,8,28,14
365,"USC00364432",1970-12-31,NA,7,30,0
366,"USC00364432",1971-01-01,0,6,30,0
367,"USC00364432",1971-01-02,0,6,31,9
368,"USC00364432",1971-01-03,0,6,32,22
369,"USC00364432",1971-01-04,1,4,38,24
370,"USC00364432",1971-01-05,0,3,44,25
371,"USC00364432",1971-01-06,0,3,29,14
372,"USC00364432",1971-01-07,0,3,22,0
373,"USC00364432",1971-01-08,0,3,14,5
374,"USC00364432",1971-01-09,0,3,20,0
375,"USC00364432",1971-01-10,0,3,31,4
376,"USC00364432",1971-01-11,0,3,35,25
377,"USC00364432",1971-01-12,0,2,37,22
378,"USC00364432",1971-01-13,0,2,25,9
379,"USC00364432",1971-01-14,0,2,31,9
380,"USC00364432",1971-01-15,0,2,35,25
381,"USC00364432",1971-01-16,1,3,26,7
382,"USC00364432",1971-01-17,1,3,13,7
383,"USC00364432",1971-01-18,0,3,21,-2
384,"USC00364432",1971-01-19,0,3,20,-15
385,"USC00364432",1971-01-20,1.5,5,13,-9
386,"USC00364432",1971-01-21,0,5,23,6
387,"USC00364432",1971-01-22,1,6,31,20
388,"USC00364432",1971-01-23,1,5,36,20
389,"USC00364432",1971-01-24,0,5,30,5
390,"USC00364432",1971-01-25,0,4,42,7
391,"USC00364432",1971-01-26,0,3,40,29
392,"USC00364432",1971-01-27,2,5,38,5
393,"USC00364432",1971-01-28,1,6,8,-1
394,"USC00364432",1971-01-29,1,6,13,2
395,"USC00364432",1971-01-30,11,15,25,3
396,"USC00364432",1971-01-31,1,15,18,-22
397,"USC00364432",1971-02-01,0,13,9,-22
398,"USC00364432",1971-02-02,0,13,3,-16
399,"USC00364432",1971-02-03,0,13,7,-18
400,"USC00364432",1971-02-04,0,11,24,0
401,"USC00364432",1971-02-05,0.5,11,33,16
402,"USC00364432",1971-02-06,0,11,47,26
403,"USC00364432",1971-02-07,0,11,37,5
404,"USC00364432",1971-02-08,2,13,30,13
405,"USC00364432",1971-02-09,6,19,35,14
406,"USC00364432",1971-02-10,0.5,19,18,-1
407,"USC00364432",1971-02-11,0,19,18,-1
408,"USC00364432",1971-02-12,0,16,41,14
409,"USC00364432",1971-02-13,2,15,42,31
410,"USC00364432",1971-02-14,6,19,34,6
411,"USC00364432",1971-02-15,0,20,25,5
412,"USC00364432",1971-02-16,0.5,20,27,15
413,"USC00364432",1971-02-17,0,20,32,6
414,"USC00364432",1971-02-18,0.5,19,36,23
415,"USC00364432",1971-02-19,0,17,50,31
416,"USC00364432",1971-02-20,0,17,48,33
417,"USC00364432",1971-02-21,0,15,47,31
418,"USC00364432",1971-02-22,0,15,35,29
419,"USC00364432",1971-02-23,0,14,38,32
420,"USC00364432",1971-02-24,0.5,14,36,28
421,"USC00364432",1971-02-25,0,14,32,28
422,"USC00364432",1971-02-26,0,14,47,22
423,"USC00364432",1971-02-27,0,11,58,32
424,"USC00364432",1971-02-28,0,10,51,31
425,"USC00364432",1971-03-01,0,10,45,22
426,"USC00364432",1971-03-02,0,10,45,17
427,"USC00364432",1971-03-03,1,11,35,22
428,"USC00364432",1971-03-04,10,18,35,16
429,"USC00364432",1971-03-05,0.5,17,23,14
430,"USC00364432",1971-03-06,0,16,40,19
431,"USC00364432",1971-03-07,0,13,42,25
432,"USC00364432",1971-03-08,4,17,32,16
433,"USC00364432",1971-03-09,3,18,24,15
434,"USC00364432",1971-03-10,0,15,31,-2
435,"USC00364432",1971-03-11,1.5,16,44,9
436,"USC00364432",1971-03-12,0,16,35,20
437,"USC00364432",1971-03-13,0,12,42,21
438,"USC00364432",1971-03-14,0,11,48,17
439,"USC00364432",1971-03-15,0,8,62,20
440,"USC00364432",1971-03-16,0,5,58,33
441,"USC00364432",1971-03-17,0.5,5,38,20
442,"USC00364432",1971-03-18,0,5,34,16
443,"USC00364432",1971-03-19,0,4,40,23
444,"USC00364432",1971-03-20,7,10,38,27
445,"USC00364432",1971-03-21,3,12,32,24
446,"USC00364432",1971-03-22,1,9,39,25
447,"USC00364432",1971-03-23,0,8,36,9
448,"USC00364432",1971-03-24,0.5,8,33,6
449,"USC00364432",1971-03-25,0,8,29,-4
450,"USC00364432",1971-03-26,0,7,36,2
451,"USC00364432",1971-03-27,0,7,42,6
452,"USC00364432",1971-03-28,0,6,49,11
453,"USC00364432",1971-03-29,0,5,54,33
454,"USC00364432",1971-03-30,1.5,6,42,25
455,"USC00364432",1971-03-31,0,6,36,7
456,"USC00364432",1971-04-01,0,4,48,17
457,"USC00364432",1971-04-02,0,0,60,37
458,"USC00364432",1971-04-03,0,0,45,24
459,"USC00364432",1971-04-04,0,0,45,22
460,"USC00364432",1971-04-05,0,0,40,20
461,"USC00364432",1971-04-06,0,0,42,22
462,"USC00364432",1971-04-07,0,0,41,22
463,"USC00364432",1971-04-08,0,0,47,21
464,"USC00364432",1971-04-09,0,0,51,24
465,"USC00364432",1971-04-10,0,0,71,29
466,"USC00364432",1971-04-11,0,0,45,20
467,"USC00364432",1971-04-12,0,0,66,24
468,"USC00364432",1971-04-13,0,0,75,25
469,"USC00364432",1971-04-14,0,0,77,29
470,"USC00364432",1971-04-15,0,0,38,18
471,"USC00364432",1971-04-16,0,0,49,21
472,"USC00364432",1971-04-17,0,0,55,25
473,"USC00364432",1971-04-18,0,0,58,29
474,"USC00364432",1971-04-19,0,0,61,20
475,"USC00364432",1971-04-20,0,0,69,26
476,"USC00364432",1971-04-21,0,0,69,37
477,"USC00364432",1971-04-22,0,0,55,35
478,"USC00364432",1971-04-23,0,0,47,28
479,"USC00364432",1971-04-24,0,0,55,25
480,"USC00364432",1971-04-25,1.5,0,45,29
481,"USC00364432",1971-04-26,0,0,40,31
482,"USC00364432",1971-04-27,0,0,41,33
483,"USC00364432",1971-04-28,0,0,55,34
484,"USC00364432",1971-04-29,0,0,59,37
485,"USC00364432",1971-04-30,0,0,41,37
486,"USC00364432",1971-05-01,0,0,53,26
487,"USC00364432",1971-05-02,0,0,57,30
488,"USC00364432",1971-05-03,0,0,55,31
489,"USC00364432",1971-05-04,0,0,44,29
490,"USC00364432",1971-05-05,0,0,55,24
491,"USC00364432",1971-05-06,0,0,68,27
492,"USC00364432",1971-05-07,0,0,59,28
493,"USC00364432",1971-05-08,0,0,69,34
494,"USC00364432",1971-05-09,0,0,50,43
495,"USC00364432",1971-05-10,0,0,62,31
496,"USC00364432",1971-05-11,0,0,70,32
497,"USC00364432",1971-05-12,0,0,76,39
498,"USC00364432",1971-05-13,0,0,62,38
499,"USC00364432",1971-05-14,0,0,54,29
500,"USC00364432",1971-05-15,0,0,63,26
501,"USC00364432",1971-05-16,0,0,74,33
502,"USC00364432",1971-05-17,0,0,75,35
503,"USC00364432",1971-05-18,0,0,71,32
504,"USC00364432",1971-05-19,0,0,85,42
505,"USC00364432",1971-05-20,0,0,87,50
506,"USC00364432",1971-05-21,0,0,75,35
507,"USC00364432",1971-05-22,0,0,66,34
508,"USC00364432",1971-05-23,0,0,60,32
509,"USC00364432",1971-05-24,0,0,71,34
510,"USC00364432",1971-05-25,0,0,71,49
511,"USC00364432",1971-05-26,0,0,71,44
512,"USC00364432",1971-05-27,0,0,51,43
513,"USC00364432",1971-05-28,0,0,51,32
514,"USC00364432",1971-05-29,0,0,63,30
515,"USC00364432",1971-05-30,0,0,71,36
516,"USC00364432",1971-05-31,0,0,76,37
517,"USC00364432",1971-06-01,0,0,75,33
518,"USC00364432",1971-06-02,0,0,76,45
519,"USC00364432",1971-06-03,0,0,67,56
520,"USC00364432",1971-06-04,0,0,79,46
521,"USC00364432",1971-06-05,0,0,83,48
522,"USC00364432",1971-06-06,0,0,82,55
523,"USC00364432",1971-06-07,0,0,85,51
524,"USC00364432",1971-06-08,0,0,85,57
525,"USC00364432",1971-06-09,0,0,78,46
526,"USC00364432",1971-06-10,0,0,70,33
527,"USC00364432",1971-06-11,0,0,75,37
528,"USC00364432",1971-06-12,0,0,81,48
529,"USC00364432",1971-06-13,0,0,79,58
530,"USC00364432",1971-06-14,0,0,76,57
531,"USC00364432",1971-06-15,0,0,75,56
532,"USC00364432",1971-06-16,0,0,63,51
533,"USC00364432",1971-06-17,0,0,70,47
534,"USC00364432",1971-06-18,0,0,75,46
535,"USC00364432",1971-06-19,0,0,80,52
536,"USC00364432",1971-06-20,0,0,85,57
537,"USC00364432",1971-06-21,0,0,84,63
538,"USC00364432",1971-06-22,0,0,78,51
539,"USC00364432",1971-06-23,0,0,78,48
540,"USC00364432",1971-06-24,0,0,81,48
541,"USC00364432",1971-06-25,0,0,82,52
542,"USC00364432",1971-06-26,0,0,83,52
543,"USC00364432",1971-06-27,0,0,79,49
544,"USC00364432",1971-06-28,0,0,85,59
545,"USC00364432",1971-06-29,0,0,92,61
546,"USC00364432",1971-06-30,0,0,89,59
547,"USC00364432",1971-07-01,0,0,88,63
548,"USC00364432",1971-07-02,0,0,78,56
549,"USC00364432",1971-07-03,0,0,80,38
550,"USC00364432",1971-07-04,0,0,78,39
551,"USC00364432",1971-07-05,0,0,82,49
552,"USC00364432",1971-07-06,0,0,83,58
553,"USC00364432",1971-07-07,0,0,81,48
554,"USC00364432",1971-07-08,0,0,86,47
555,"USC00364432",1971-07-09,0,0,87,58
556,"USC00364432",1971-07-10,0,0,84,45
557,"USC00364432",1971-07-11,0,0,80,50
558,"USC00364432",1971-07-12,0,0,71,43
559,"USC00364432",1971-07-13,0,0,77,47
560,"USC00364432",1971-07-14,0,0,79,52
561,"USC00364432",1971-07-15,0,0,73,39
562,"USC00364432",1971-07-16,0,0,78,54
563,"USC00364432",1971-07-17,0,0,79,53
564,"USC00364432",1971-07-18,0,0,72,35
565,"USC00364432",1971-07-19,0,0,76,45
566,"USC00364432",1971-07-20,0,0,70,49
567,"USC00364432",1971-07-21,0,0,73,40
568,"USC00364432",1971-07-22,0,0,78,45
569,"USC00364432",1971-07-23,0,0,81,48
570,"USC00364432",1971-07-24,0,0,84,54
571,"USC00364432",1971-07-25,0,0,72,61
572,"USC00364432",1971-07-26,0,0,80,56
573,"USC00364432",1971-07-27,0,0,81,55
574,"USC00364432",1971-07-28,0,0,71,47
