"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
306,"USC00361485",1970-11-02,0,0,61,48
307,"USC00361485",1970-11-03,0,0,55,39
308,"USC00361485",1970-11-04,0,0,45,38
309,"USC00361485",1970-11-05,0,0,52,38
310,"USC00361485",1970-11-06,0,0,51,36
311,"USC00361485",1970-11-07,0,0,59,32
312,"USC00361485",1970-11-08,0,0,53,30
313,"USC00361485",1970-11-09,0,0,59,33
314,"USC00361485",1970-11-10,0,0,55,48
315,"USC00361485",1970-11-11,0,0,61,46
316,"USC00361485",1970-11-12,0,0,58,53
317,"USC00361485",1970-11-13,0,0,55,45
318,"USC00361485",1970-11-14,0,0,47,39
319,"USC00361485",1970-11-15,0,0,48,34
320,"USC00361485",1970-11-16,0,0,36,29
321,"USC00361485",1970-11-17,0,0,41,29
322,"USC00361485",1970-11-18,0,0,47,28
323,"USC00361485",1970-11-19,0,0,50,27
324,"USC00361485",1970-11-20,0,0,53,35
325,"USC00361485",1970-11-21,0,0,48,35
326,"USC00361485",1970-11-22,0,0,45,28
327,"USC00361485",1970-11-23,0,0,45,10
328,"USC00361485",1970-11-24,0,0,26,12
329,"USC00361485",1970-11-25,0,0,26,12
330,"USC00361485",1970-11-26,0,0,41,21
331,"USC00361485",1970-11-27,0,0,50,33
332,"USC00361485",1970-11-28,0,0,53,42
333,"USC00361485",1970-11-29,0,0,53,40
334,"USC00361485",1970-11-30,0,0,52,33
335,"USC00361485",1970-12-01,NA,NA,54,28
336,"USC00361485",1970-12-02,NA,NA,54,36
337,"USC00361485",1970-12-03,NA,NA,46,28
338,"USC00361485",1970-12-04,NA,NA,57,29
339,"USC00361485",1970-12-05,NA,NA,35,26
340,"USC00361485",1970-12-06,NA,NA,29,17
341,"USC00361485",1970-12-07,NA,NA,27,20
342,"USC00361485",1970-12-08,NA,NA,38,11
343,"USC00361485",1970-12-09,NA,NA,45,30
344,"USC00361485",1970-12-10,NA,NA,45,32
345,"USC00361485",1970-12-11,NA,NA,40,29
346,"USC00361485",1970-12-12,NA,NA,40,35
347,"USC00361485",1970-12-13,NA,NA,37,31
348,"USC00361485",1970-12-14,NA,NA,36,28
349,"USC00361485",1970-12-15,NA,NA,36,23
350,"USC00361485",1970-12-16,NA,NA,35,21
351,"USC00361485",1970-12-17,NA,NA,37,31
352,"USC00361485",1970-12-18,NA,NA,36,32
353,"USC00361485",1970-12-19,NA,NA,53,28
354,"USC00361485",1970-12-20,NA,NA,40,31
355,"USC00361485",1970-12-21,NA,NA,34,22
356,"USC00361485",1970-12-22,NA,NA,41,28
357,"USC00361485",1970-12-23,NA,NA,44,29
358,"USC00361485",1970-12-24,NA,NA,46,18
359,"USC00361485",1970-12-25,NA,NA,30,18
360,"USC00361485",1970-12-26,NA,NA,28,14
361,"USC00361485",1970-12-27,NA,NA,28,13
362,"USC00361485",1970-12-28,NA,NA,26,16
363,"USC00361485",1970-12-29,NA,NA,29,20
364,"USC00361485",1970-12-30,NA,NA,33,20
365,"USC00361485",1970-12-31,NA,NA,28,9
366,"USC00361485",1971-01-01,1.5,4,34,20
367,"USC00361485",1971-01-02,0,4,34,16
368,"USC00361485",1971-01-03,0,3,36,13
369,"USC00361485",1971-01-04,0,2,42,32
370,"USC00361485",1971-01-05,0,0,40,24
371,"USC00361485",1971-01-06,0,0,28,10
372,"USC00361485",1971-01-07,0,0,20,6
373,"USC00361485",1971-01-08,0,0,20,5
374,"USC00361485",1971-01-09,0,0,31,9
375,"USC00361485",1971-01-10,0,0,39,25
376,"USC00361485",1971-01-11,0,0,40,26
377,"USC00361485",1971-01-12,0,0,38,23
378,"USC00361485",1971-01-13,0,0,25,15
379,"USC00361485",1971-01-14,0,0,38,21
380,"USC00361485",1971-01-15,0,0,35,21
381,"USC00361485",1971-01-16,0.5,1,23,9
382,"USC00361485",1971-01-17,0.3,1,24,4
383,"USC00361485",1971-01-18,0,0,21,-2
384,"USC00361485",1971-01-19,0,0,20,-7
385,"USC00361485",1971-01-20,0,0,24,9
386,"USC00361485",1971-01-21,0,0,34,4
387,"USC00361485",1971-01-22,0,0,37,25
388,"USC00361485",1971-01-23,0,0,35,23
389,"USC00361485",1971-01-24,0,0,41,11
390,"USC00361485",1971-01-25,0,0,39,31
391,"USC00361485",1971-01-26,2,2,40,15
392,"USC00361485",1971-01-27,3,5,17,4
393,"USC00361485",1971-01-28,0.3,4,14,1
394,"USC00361485",1971-01-29,0.3,4,22,3
395,"USC00361485",1971-01-30,3,5,42,11
396,"USC00361485",1971-01-31,0,5,17,-10
397,"USC00361485",1971-02-01,0,5,6,-8
398,"USC00361485",1971-02-02,0,5,8,-10
399,"USC00361485",1971-02-03,0,5,29,-8
400,"USC00361485",1971-02-04,0,6,29,15
401,"USC00361485",1971-02-05,0,4,49,25
402,"USC00361485",1971-02-06,0,3,39,28
403,"USC00361485",1971-02-07,0,3,36,19
404,"USC00361485",1971-02-08,2.5,6,35,29
405,"USC00361485",1971-02-09,5,6,34,9
406,"USC00361485",1971-02-10,0,7,19,0
407,"USC00361485",1971-02-11,0,6,41,3
408,"USC00361485",1971-02-12,0,5,44,32
409,"USC00361485",1971-02-13,0,5,40,20
410,"USC00361485",1971-02-14,6,8,22,8
411,"USC00361485",1971-02-15,0,8,30,9
412,"USC00361485",1971-02-16,0.2,7,32,22
413,"USC00361485",1971-02-17,0,8,39,9
414,"USC00361485",1971-02-18,0,7,51,21
415,"USC00361485",1971-02-19,0,6,50,32
416,"USC00361485",1971-02-20,0,4,49,35
417,"USC00361485",1971-02-21,0,2,37,32
418,"USC00361485",1971-02-22,0,2,40,30
419,"USC00361485",1971-02-23,0,2,40,29
420,"USC00361485",1971-02-24,1,2,34,28
421,"USC00361485",1971-02-25,0,2,47,29
422,"USC00361485",1971-02-26,0,2,60,28
423,"USC00361485",1971-02-27,0,0,55,41
424,"USC00361485",1971-02-28,0,0,52,32
425,"USC00361485",1971-03-01,0,0,50,26
426,"USC00361485",1971-03-02,0,0,42,23
427,"USC00361485",1971-03-03,0,0,32,22
428,"USC00361485",1971-03-04,9,9,25,12
429,"USC00361485",1971-03-05,0,10,43,18
430,"USC00361485",1971-03-06,0,6,45,26
431,"USC00361485",1971-03-07,3,6,44,25
432,"USC00361485",1971-03-08,0,5,27,18
433,"USC00361485",1971-03-09,1,2,32,18
434,"USC00361485",1971-03-10,0,1,42,10
435,"USC00361485",1971-03-11,0,0,40,30
436,"USC00361485",1971-03-12,0,0,40,23
437,"USC00361485",1971-03-13,0,0,46,31
438,"USC00361485",1971-03-14,0,0,67,24
439,"USC00361485",1971-03-15,0,0,64,35
440,"USC00361485",1971-03-16,0,0,51,31
441,"USC00361485",1971-03-17,0,0,34,22
442,"USC00361485",1971-03-18,0,0,41,28
443,"USC00361485",1971-03-19,0,0,41,32
444,"USC00361485",1971-03-20,4,2,36,27
445,"USC00361485",1971-03-21,3,5,39,26
446,"USC00361485",1971-03-22,0,1,38,24
447,"USC00361485",1971-03-23,0,1,31,16
448,"USC00361485",1971-03-24,1,2,30,14
449,"USC00361485",1971-03-25,0,1,36,6
450,"USC00361485",1971-03-26,0,1,41,20
451,"USC00361485",1971-03-27,0,1,49,16
452,"USC00361485",1971-03-28,0,0,61,29
453,"USC00361485",1971-03-29,0,0,58,32
454,"USC00361485",1971-03-30,1,1,48,27
455,"USC00361485",1971-03-31,0,0,54,16
456,"USC00361485",1971-04-01,0,0,62,30
457,"USC00361485",1971-04-02,0,0,58,35
458,"USC00361485",1971-04-03,0,0,49,25
459,"USC00361485",1971-04-04,0,0,44,20
460,"USC00361485",1971-04-05,0,0,48,23
461,"USC00361485",1971-04-06,0,0,46,28
462,"USC00361485",1971-04-07,0,0,52,20
463,"USC00361485",1971-04-08,0,0,57,20
464,"USC00361485",1971-04-09,0,0,76,26
465,"USC00361485",1971-04-10,0,0,70,30
466,"USC00361485",1971-04-11,0,0,70,21
467,"USC00361485",1971-04-12,0,0,78,25
468,"USC00361485",1971-04-13,0,0,79,40
469,"USC00361485",1971-04-14,0,0,65,30
470,"USC00361485",1971-04-15,0,0,53,20
471,"USC00361485",1971-04-16,0,0,60,25
472,"USC00361485",1971-04-17,0,0,55,27
473,"USC00361485",1971-04-18,0,0,66,37
474,"USC00361485",1971-04-19,0,0,74,28
475,"USC00361485",1971-04-20,0,0,73,29
476,"USC00361485",1971-04-21,0,0,60,42
477,"USC00361485",1971-04-22,0,0,51,37
478,"USC00361485",1971-04-23,0,0,59,24
479,"USC00361485",1971-04-24,0,0,52,26
480,"USC00361485",1971-04-25,0,0,43,31
481,"USC00361485",1971-04-26,0,0,43,37
482,"USC00361485",1971-04-27,0,0,57,30
483,"USC00361485",1971-04-28,0,0,54,39
484,"USC00361485",1971-04-29,0,0,54,39
485,"USC00361485",1971-04-30,0,0,55,40
486,"USC00361485",1971-05-01,0,0,60,28
487,"USC00361485",1971-05-02,0,0,56,36
488,"USC00361485",1971-05-03,0,0,49,26
489,"USC00361485",1971-05-04,0,0,59,17
490,"USC00361485",1971-05-05,0,0,72,32
491,"USC00361485",1971-05-06,0,0,65,49
492,"USC00361485",1971-05-07,0,0,69,35
493,"USC00361485",1971-05-08,0,0,64,47
494,"USC00361485",1971-05-09,0,0,70,32
495,"USC00361485",1971-05-10,0,0,77,33
496,"USC00361485",1971-05-11,0,0,78,35
497,"USC00361485",1971-05-12,0,0,73,49
498,"USC00361485",1971-05-13,0,0,57,40
499,"USC00361485",1971-05-14,0,0,68,27
500,"USC00361485",1971-05-15,0,0,76,34
501,"USC00361485",1971-05-16,0,0,77,50
502,"USC00361485",1971-05-17,0,0,76,45
503,"USC00361485",1971-05-18,0,0,87,39
504,"USC00361485",1971-05-19,0,0,88,51
505,"USC00361485",1971-05-20,0,0,78,55
506,"USC00361485",1971-05-21,0,0,70,42
507,"USC00361485",1971-05-22,0,0,65,37
508,"USC00361485",1971-05-23,0,0,74,31
509,"USC00361485",1971-05-24,0,0,77,40
510,"USC00361485",1971-05-25,0,0,75,58
511,"USC00361485",1971-05-26,0,0,61,40
512,"USC00361485",1971-05-27,0,0,54,40
513,"USC00361485",1971-05-28,0,0,66,30
514,"USC00361485",1971-05-29,0,0,69,37
515,"USC00361485",1971-05-30,0,0,80,40
516,"USC00361485",1971-05-31,0,0,78,40
517,"USC00361485",1971-06-01,0,0,80,42
518,"USC00361485",1971-06-02,0,0,73,54
519,"USC00361485",1971-06-03,0,0,82,59
520,"USC00361485",1971-06-04,0,0,86,54
521,"USC00361485",1971-06-05,0,0,88,50
522,"USC00361485",1971-06-06,0,0,86,51
523,"USC00361485",1971-06-07,0,0,86,55
524,"USC00361485",1971-06-08,0,0,80,59
525,"USC00361485",1971-06-09,0,0,74,50
526,"USC00361485",1971-06-10,0,0,80,43
527,"USC00361485",1971-06-11,0,0,84,45
528,"USC00361485",1971-06-12,0,0,78,56
529,"USC00361485",1971-06-13,0,0,79,61
530,"USC00361485",1971-06-14,0,0,78,60
531,"USC00361485",1971-06-15,0,0,71,59
532,"USC00361485",1971-06-16,0,0,69,55
533,"USC00361485",1971-06-17,0,0,78,49
534,"USC00361485",1971-06-18,0,0,85,51
535,"USC00361485",1971-06-19,0,0,87,56
536,"USC00361485",1971-06-20,0,0,88,55
537,"USC00361485",1971-06-21,0,0,82,52
538,"USC00361485",1971-06-22,0,0,82,58
539,"USC00361485",1971-06-23,0,0,84,54
540,"USC00361485",1971-06-24,0,0,85,54
541,"USC00361485",1971-06-25,0,0,87,57
542,"USC00361485",1971-06-26,0,0,83,62
543,"USC00361485",1971-06-27,0,0,88,61
544,"USC00361485",1971-06-28,0,0,93,65
545,"USC00361485",1971-06-29,0,0,91,62
546,"USC00361485",1971-06-30,0,0,90,62
547,"USC00361485",1971-07-01,0,0,88,62
548,"USC00361485",1971-07-02,0,0,79,57
549,"USC00361485",1971-07-03,0,0,82,43
550,"USC00361485",1971-07-04,0,0,87,46
551,"USC00361485",1971-07-05,0,0,88,53
552,"USC00361485",1971-07-06,0,0,85,57
553,"USC00361485",1971-07-07,0,0,90,50
554,"USC00361485",1971-07-08,0,0,90,51
555,"USC00361485",1971-07-09,0,0,85,62
556,"USC00361485",1971-07-10,0,0,85,52
557,"USC00361485",1971-07-11,0,0,73,61
558,"USC00361485",1971-07-12,0,0,79,52
559,"USC00361485",1971-07-13,0,0,83,49
560,"USC00361485",1971-07-14,0,0,79,50
561,"USC00361485",1971-07-15,0,0,83,49
562,"USC00361485",1971-07-16,0,0,82,57
563,"USC00361485",1971-07-17,0,0,78,44
564,"USC00361485",1971-07-18,0,0,75,44
565,"USC00361485",1971-07-19,0,0,75,54
566,"USC00361485",1971-07-20,0,0,68,54
567,"USC00361485",1971-07-21,0,0,76,47
568,"USC00361485",1971-07-22,0,0,78,60
569,"USC00361485",1971-07-23,0,0,80,55
570,"USC00361485",1971-07-24,0,0,70,50
571,"USC00361485",1971-07-25,0,0,79,58
